map,algorithm,heuristics_used,iteration,execution_time,expanded_nodes,frontier_nodes,success_or_failure,cost
smart,GREEDY_LOCAL,ManhattanDistance1,81,0.00034880638122558594,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,82,0.0003612041473388672,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,83,0.0003337860107421875,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,84,0.00035500526428222656,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,85,0.0003466606140136719,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,86,0.0003192424774169922,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,87,0.0004265308380126953,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,88,0.00036907196044921875,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,89,0.00037026405334472656,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,90,0.0003573894500732422,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,91,0.0003542900085449219,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,92,0.00036787986755371094,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,93,0.0003581047058105469,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,94,0.00035858154296875,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,95,0.00036644935607910156,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,96,0.00036716461181640625,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,97,0.0003695487976074219,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,98,0.0003554821014404297,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,99,0.00035500526428222656,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,100,0.00037407875061035156,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance2,1,0.0014870166778564453,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,2,0.0014801025390625,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,3,0.0014510154724121094,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,4,0.001439809799194336,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,5,0.0014760494232177734,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,6,0.0014691352844238281,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,7,0.0014526844024658203,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,8,0.0014612674713134766,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,9,0.001447916030883789,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,10,0.0013997554779052734,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,11,0.0014884471893310547,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,12,0.001430511474609375,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,13,0.001444101333618164,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,14,0.0014600753784179688,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,15,0.0013723373413085938,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,16,0.001399993896484375,48,18,SUCCESS,33
