map,algorithm,heuristics_used,iteration,execution_time,expanded_nodes,frontier_nodes,success_or_failure,cost
lvl2,A_STAR,Deadlock,56,3.3192827701568604,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,57,3.4105193614959717,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,58,3.3926918506622314,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,59,3.3533692359924316,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,60,3.4507453441619873,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,61,3.3903791904449463,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,62,3.357896089553833,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,63,3.364579439163208,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,64,3.520963430404663,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,65,3.355358362197876,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,66,3.391679525375366,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,67,3.395397424697876,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,68,3.3066112995147705,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,69,3.426208257675171,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,70,3.35671067237854,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,71,3.3510046005249023,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,72,3.5045154094696045,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,73,3.3515055179595947,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,74,3.3866777420043945,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,75,3.3717854022979736,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,76,3.4250776767730713,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,77,3.384594202041626,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,78,3.329476833343506,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,79,4.2540998458862305,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,80,5.190504789352417,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,81,4.018205165863037,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,82,4.104579448699951,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,83,4.003758668899536,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,84,3.6071059703826904,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,85,3.630547046661377,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,86,3.816464900970459,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,87,3.772862434387207,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,88,3.6376099586486816,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,89,3.8262925148010254,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,90,4.224350214004517,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,91,3.5352518558502197,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,92,3.5428736209869385,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,93,3.4525389671325684,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,94,3.4457077980041504,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,95,3.785987377166748,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,96,3.5263473987579346,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,97,3.7712807655334473,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,98,3.662816047668457,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,99,3.607365131378174,109754,14858,SUCCESS,51
lvl2,A_STAR,Deadlock,100,4.718854188919067,109754,14858,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,1,16.13983416557312,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,2,13.818688869476318,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,3,16.25379228591919,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,4,14.492555141448975,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,5,14.120619535446167,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,6,13.399096727371216,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,7,14.188545227050781,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,8,14.111972093582153,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,9,13.687101602554321,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,10,16.37335205078125,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,11,14.783702373504639,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,12,14.677143096923828,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,13,14.860466003417969,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,14,14.35597562789917,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,15,13.194308996200562,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,16,13.620732069015503,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,17,13.08351755142212,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,18,14.038838863372803,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,19,13.88687801361084,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,20,14.335214614868164,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,21,13.542298555374146,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,22,13.410592555999756,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,23,12.79341197013855,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,24,13.922826051712036,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,25,12.798559188842773,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,26,13.040725708007812,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,27,14.064595460891724,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,28,13.018832683563232,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,29,14.055267333984375,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,30,13.455368280410767,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,31,12.906275033950806,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,32,13.541514158248901,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,33,13.188631057739258,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,34,13.003104209899902,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,35,14.39649486541748,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,36,13.53831672668457,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,37,12.755034923553467,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,38,13.769797086715698,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,39,13.119040250778198,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,40,12.562593698501587,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,41,13.526723146438599,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,42,12.90584421157837,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,43,12.680899381637573,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,44,13.506664037704468,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,45,12.951292991638184,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,46,12.532707929611206,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,47,13.430246829986572,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,48,13.406569480895996,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,49,12.56827187538147,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,50,13.750107288360596,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,51,13.399105072021484,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,52,12.742608070373535,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,53,14.460649490356445,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,54,13.486293315887451,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,55,13.31564211845398,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,56,16.388157844543457,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,57,15.865935325622559,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,58,15.243753671646118,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,59,14.597655773162842,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,60,13.754416942596436,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,61,14.967655181884766,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,62,15.047126054763794,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,63,12.89742136001587,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,64,13.519475221633911,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,65,14.710370063781738,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,66,12.933440923690796,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,67,12.54000186920166,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,68,13.51085114479065,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,69,13.610147953033447,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,70,12.78850245475769,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,71,14.613416910171509,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,72,13.225509881973267,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,73,12.583287239074707,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,74,13.526583433151245,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,75,13.456055164337158,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,76,12.66406536102295,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,77,13.576589584350586,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,78,12.878394842147827,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,79,12.581001043319702,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,80,13.52025032043457,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,81,12.938274621963501,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,82,12.54905652999878,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,83,15.255298376083374,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,84,14.605200290679932,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,85,16.29489493370056,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,86,15.23836874961853,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,87,13.81154179573059,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,88,13.94357943534851,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,89,14.48435354232788,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,90,13.157021760940552,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,91,12.64432692527771,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,92,13.552039623260498,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,93,13.260384559631348,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,94,13.917089939117432,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,95,14.399972677230835,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,96,14.26591420173645,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,97,13.735360145568848,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,98,18.611614227294922,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,99,17.747129201889038,424899,47783,SUCCESS,51
lvl2,A_STAR,DeadlockCorner,100,15.671417951583862,424899,47783,SUCCESS,51
