strength,dexterity,intelligence,vigor,constitution,height,fitness,generation,mutation_rate
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
