strength,dexterity,intelligence,vigor,constitution,height,fitness,generation,parent_selection_method_1,parent_selection_method_2,replacement_selection_method_1,replacement_selection_method_2
51,41,35,33,38,1.85,33.75291129326602,100,deterministic_tournament,ranking,deterministic_tournament,boltzmann
51,41,35,33,38,1.85,33.75291129326602,100,deterministic_tournament,ranking,deterministic_tournament,boltzmann
51,41,35,33,38,1.85,33.75291129326602,100,deterministic_tournament,ranking,deterministic_tournament,boltzmann
51,41,35,33,38,1.85,33.75291129326602,100,deterministic_tournament,ranking,deterministic_tournament,boltzmann
51,41,35,33,38,1.85,33.75291129326602,100,deterministic_tournament,ranking,deterministic_tournament,boltzmann
53,47,30,31,37,1.92,35.7757572082824,100,deterministic_tournament,ranking,probabilistic_tournament,elite
53,47,30,31,37,1.92,35.7757572082824,100,deterministic_tournament,ranking,probabilistic_tournament,elite
53,47,30,31,37,1.92,35.7757572082824,100,deterministic_tournament,ranking,probabilistic_tournament,elite
53,47,30,31,37,1.92,35.7757572082824,100,deterministic_tournament,ranking,probabilistic_tournament,elite
53,47,30,31,37,1.92,35.7757572082824,100,deterministic_tournament,ranking,probabilistic_tournament,elite
53,47,30,31,37,1.92,35.7757572082824,100,deterministic_tournament,ranking,probabilistic_tournament,elite
53,47,30,31,37,1.92,35.7757572082824,100,deterministic_tournament,ranking,probabilistic_tournament,elite
53,47,30,31,37,1.92,35.7757572082824,100,deterministic_tournament,ranking,probabilistic_tournament,elite
53,47,30,31,37,1.92,35.7757572082824,100,deterministic_tournament,ranking,probabilistic_tournament,elite
53,47,30,31,37,1.92,35.7757572082824,100,deterministic_tournament,ranking,probabilistic_tournament,elite
63,52,41,18,24,1.9,43.555233109526,100,deterministic_tournament,ranking,probabilistic_tournament,roulette
63,51,41,19,24,1.9,43.18669059817203,100,deterministic_tournament,ranking,probabilistic_tournament,roulette
63,52,42,18,23,1.9,43.75620044616705,100,deterministic_tournament,ranking,probabilistic_tournament,roulette
63,52,42,18,23,1.9,43.75620044616705,100,deterministic_tournament,ranking,probabilistic_tournament,roulette
63,52,41,18,24,1.9,43.555233109526,100,deterministic_tournament,ranking,probabilistic_tournament,roulette
63,52,41,18,24,1.9,43.555233109526,100,deterministic_tournament,ranking,probabilistic_tournament,roulette
63,52,41,18,24,1.9,43.555233109526,100,deterministic_tournament,ranking,probabilistic_tournament,roulette
63,52,41,18,24,1.9,43.555233109526,100,deterministic_tournament,ranking,probabilistic_tournament,roulette
62,51,43,19,23,1.9,43.20406698891477,100,deterministic_tournament,ranking,probabilistic_tournament,roulette
63,51,41,19,24,1.9,43.18669059817203,100,deterministic_tournament,ranking,probabilistic_tournament,roulette
57,46,37,26,32,1.95,38.04992441056198,100,deterministic_tournament,ranking,probabilistic_tournament,ranking
58,47,37,24,32,1.95,38.75630941244519,100,deterministic_tournament,ranking,probabilistic_tournament,ranking
58,47,37,24,32,1.95,38.75630941244519,100,deterministic_tournament,ranking,probabilistic_tournament,ranking
58,47,37,24,32,1.95,38.75630941244519,100,deterministic_tournament,ranking,probabilistic_tournament,ranking
57,47,38,24,32,1.95,38.60277015619541,100,deterministic_tournament,ranking,probabilistic_tournament,ranking
58,47,36,24,33,1.95,38.55740765185941,100,deterministic_tournament,ranking,probabilistic_tournament,ranking
58,45,38,25,32,1.95,38.32417513616639,100,deterministic_tournament,ranking,probabilistic_tournament,ranking
58,45,38,25,32,1.95,38.32417513616639,100,deterministic_tournament,ranking,probabilistic_tournament,ranking
58,46,36,25,33,1.95,38.229999562577504,100,deterministic_tournament,ranking,probabilistic_tournament,ranking
56,48,38,24,32,1.95,38.526883444453475,100,deterministic_tournament,ranking,probabilistic_tournament,ranking
55,52,37,29,25,1.96,38.388018777167105,100,deterministic_tournament,ranking,probabilistic_tournament,universal
55,52,37,29,25,1.96,38.388018777167105,100,deterministic_tournament,ranking,probabilistic_tournament,universal
55,52,37,29,25,1.96,38.388018777167105,100,deterministic_tournament,ranking,probabilistic_tournament,universal
55,52,37,29,25,1.96,38.388018777167105,100,deterministic_tournament,ranking,probabilistic_tournament,universal
55,52,37,29,25,1.96,38.388018777167105,100,deterministic_tournament,ranking,probabilistic_tournament,universal
55,52,37,29,25,1.96,38.388018777167105,100,deterministic_tournament,ranking,probabilistic_tournament,universal
55,52,37,29,25,1.96,38.388018777167105,100,deterministic_tournament,ranking,probabilistic_tournament,universal
55,52,37,29,25,1.96,38.388018777167105,100,deterministic_tournament,ranking,probabilistic_tournament,universal
55,52,37,29,25,1.96,38.388018777167105,100,deterministic_tournament,ranking,probabilistic_tournament,universal
55,52,37,29,25,1.96,38.388018777167105,100,deterministic_tournament,ranking,probabilistic_tournament,universal
46,41,50,30,31,1.92,34.712715286751525,100,deterministic_tournament,ranking,probabilistic_tournament,deterministic_tournament
46,41,50,30,31,1.92,34.712715286751525,100,deterministic_tournament,ranking,probabilistic_tournament,deterministic_tournament
46,41,50,30,31,1.92,34.712715286751525,100,deterministic_tournament,ranking,probabilistic_tournament,deterministic_tournament
46,41,50,30,31,1.92,34.712715286751525,100,deterministic_tournament,ranking,probabilistic_tournament,deterministic_tournament
46,41,50,30,31,1.92,34.712715286751525,100,deterministic_tournament,ranking,probabilistic_tournament,deterministic_tournament
46,41,50,30,31,1.92,34.712715286751525,100,deterministic_tournament,ranking,probabilistic_tournament,deterministic_tournament
46,41,50,30,31,1.92,34.712715286751525,100,deterministic_tournament,ranking,probabilistic_tournament,deterministic_tournament
46,41,50,30,31,1.92,34.712715286751525,100,deterministic_tournament,ranking,probabilistic_tournament,deterministic_tournament
46,41,50,30,31,1.92,34.712715286751525,100,deterministic_tournament,ranking,probabilistic_tournament,deterministic_tournament
46,41,50,30,31,1.92,34.712715286751525,100,deterministic_tournament,ranking,probabilistic_tournament,deterministic_tournament
57,47,41,29,24,1.53,34.47556766182997,100,deterministic_tournament,ranking,probabilistic_tournament,probabilistic_tournament
57,47,41,29,24,1.53,34.47556766182997,100,deterministic_tournament,ranking,probabilistic_tournament,probabilistic_tournament
57,47,41,29,24,1.53,34.47556766182997,100,deterministic_tournament,ranking,probabilistic_tournament,probabilistic_tournament
57,47,41,29,24,1.53,34.47556766182997,100,deterministic_tournament,ranking,probabilistic_tournament,probabilistic_tournament
57,47,41,29,24,1.53,34.47556766182997,100,deterministic_tournament,ranking,probabilistic_tournament,probabilistic_tournament
57,47,41,29,24,1.53,34.47556766182997,100,deterministic_tournament,ranking,probabilistic_tournament,probabilistic_tournament
57,47,41,29,24,1.53,34.47556766182997,100,deterministic_tournament,ranking,probabilistic_tournament,probabilistic_tournament
57,47,41,29,24,1.53,34.47556766182997,100,deterministic_tournament,ranking,probabilistic_tournament,probabilistic_tournament
57,47,41,29,24,1.53,34.47556766182997,100,deterministic_tournament,ranking,probabilistic_tournament,probabilistic_tournament
57,47,41,29,24,1.53,34.47556766182997,100,deterministic_tournament,ranking,probabilistic_tournament,probabilistic_tournament
56,34,42,33,33,1.94,34.88306871256014,100,deterministic_tournament,ranking,probabilistic_tournament,boltzmann
56,34,42,33,33,1.94,34.88306871256014,100,deterministic_tournament,ranking,probabilistic_tournament,boltzmann
56,34,42,33,33,1.94,34.88306871256014,100,deterministic_tournament,ranking,probabilistic_tournament,boltzmann
56,34,42,33,33,1.94,34.88306871256014,100,deterministic_tournament,ranking,probabilistic_tournament,boltzmann
56,34,42,33,33,1.94,34.88306871256014,100,deterministic_tournament,ranking,probabilistic_tournament,boltzmann
56,34,42,33,33,1.94,34.88306871256014,100,deterministic_tournament,ranking,probabilistic_tournament,boltzmann
56,34,42,33,33,1.94,34.88306871256014,100,deterministic_tournament,ranking,probabilistic_tournament,boltzmann
56,34,42,33,33,1.94,34.88306871256014,100,deterministic_tournament,ranking,probabilistic_tournament,boltzmann
56,34,42,33,33,1.94,34.88306871256014,100,deterministic_tournament,ranking,probabilistic_tournament,boltzmann
56,34,42,33,33,1.94,34.88306871256014,100,deterministic_tournament,ranking,probabilistic_tournament,boltzmann
40,47,38,30,43,1.88,31.89563022417447,100,deterministic_tournament,ranking,boltzmann,elite
40,47,38,30,43,1.88,31.89563022417447,100,deterministic_tournament,ranking,boltzmann,elite
40,47,38,30,43,1.88,31.89563022417447,100,deterministic_tournament,ranking,boltzmann,elite
40,47,38,30,43,1.88,31.89563022417447,100,deterministic_tournament,ranking,boltzmann,elite
40,47,38,30,43,1.88,31.89563022417447,100,deterministic_tournament,ranking,boltzmann,elite
40,47,38,30,43,1.88,31.89563022417447,100,deterministic_tournament,ranking,boltzmann,elite
40,47,38,30,43,1.88,31.89563022417447,100,deterministic_tournament,ranking,boltzmann,elite
40,47,38,30,43,1.88,31.89563022417447,100,deterministic_tournament,ranking,boltzmann,elite
40,47,38,30,43,1.88,31.89563022417447,100,deterministic_tournament,ranking,boltzmann,elite
40,47,38,30,43,1.88,31.89563022417447,100,deterministic_tournament,ranking,boltzmann,elite
59,46,40,27,26,1.96,38.84652340140708,100,deterministic_tournament,ranking,boltzmann,roulette
59,46,40,27,26,1.96,38.84652340140708,100,deterministic_tournament,ranking,boltzmann,roulette
59,46,40,27,26,1.96,38.84652340140708,100,deterministic_tournament,ranking,boltzmann,roulette
59,46,40,27,26,1.96,38.84652340140708,100,deterministic_tournament,ranking,boltzmann,roulette
59,46,40,27,26,1.96,38.84652340140708,100,deterministic_tournament,ranking,boltzmann,roulette
59,46,40,27,26,1.96,38.84652340140708,100,deterministic_tournament,ranking,boltzmann,roulette
59,46,40,27,26,1.96,38.84652340140708,100,deterministic_tournament,ranking,boltzmann,roulette
59,46,40,27,26,1.96,38.84652340140708,100,deterministic_tournament,ranking,boltzmann,roulette
59,46,40,27,26,1.96,38.84652340140708,100,deterministic_tournament,ranking,boltzmann,roulette
59,46,40,27,26,1.96,38.84652340140708,100,deterministic_tournament,ranking,boltzmann,roulette
48,43,41,26,40,1.93,34.980031880980576,100,deterministic_tournament,ranking,boltzmann,ranking
48,43,41,26,40,1.93,34.980031880980576,100,deterministic_tournament,ranking,boltzmann,ranking
48,43,41,26,40,1.93,34.980031880980576,100,deterministic_tournament,ranking,boltzmann,ranking
48,43,41,26,40,1.93,34.980031880980576,100,deterministic_tournament,ranking,boltzmann,ranking
48,43,41,26,40,1.93,34.980031880980576,100,deterministic_tournament,ranking,boltzmann,ranking
48,43,41,26,40,1.93,34.980031880980576,100,deterministic_tournament,ranking,boltzmann,ranking
48,43,41,26,40,1.93,34.980031880980576,100,deterministic_tournament,ranking,boltzmann,ranking
48,43,41,26,40,1.93,34.980031880980576,100,deterministic_tournament,ranking,boltzmann,ranking
48,43,41,26,40,1.93,34.980031880980576,100,deterministic_tournament,ranking,boltzmann,ranking
48,43,41,26,40,1.93,34.980031880980576,100,deterministic_tournament,ranking,boltzmann,ranking
43,45,38,34,38,1.93,32.763411386097964,100,deterministic_tournament,ranking,boltzmann,universal
43,45,38,34,38,1.93,32.763411386097964,100,deterministic_tournament,ranking,boltzmann,universal
43,45,38,34,38,1.93,32.763411386097964,100,deterministic_tournament,ranking,boltzmann,universal
43,45,38,34,38,1.93,32.763411386097964,100,deterministic_tournament,ranking,boltzmann,universal
43,45,38,34,38,1.93,32.763411386097964,100,deterministic_tournament,ranking,boltzmann,universal
43,45,38,34,38,1.93,32.763411386097964,100,deterministic_tournament,ranking,boltzmann,universal
43,45,38,34,38,1.93,32.763411386097964,100,deterministic_tournament,ranking,boltzmann,universal
43,45,38,34,38,1.93,32.763411386097964,100,deterministic_tournament,ranking,boltzmann,universal
43,45,38,34,38,1.93,32.763411386097964,100,deterministic_tournament,ranking,boltzmann,universal
43,45,38,34,38,1.93,32.763411386097964,100,deterministic_tournament,ranking,boltzmann,universal
47,38,43,36,34,1.86,32.86306097205053,100,deterministic_tournament,ranking,boltzmann,deterministic_tournament
47,38,43,36,34,1.86,32.86306097205053,100,deterministic_tournament,ranking,boltzmann,deterministic_tournament
47,38,43,36,34,1.86,32.86306097205053,100,deterministic_tournament,ranking,boltzmann,deterministic_tournament
47,38,43,36,34,1.86,32.86306097205053,100,deterministic_tournament,ranking,boltzmann,deterministic_tournament
47,38,43,36,34,1.86,32.86306097205053,100,deterministic_tournament,ranking,boltzmann,deterministic_tournament
47,38,43,36,34,1.86,32.86306097205053,100,deterministic_tournament,ranking,boltzmann,deterministic_tournament
47,38,43,36,34,1.86,32.86306097205053,100,deterministic_tournament,ranking,boltzmann,deterministic_tournament
47,38,43,36,34,1.86,32.86306097205053,100,deterministic_tournament,ranking,boltzmann,deterministic_tournament
47,38,43,36,34,1.86,32.86306097205053,100,deterministic_tournament,ranking,boltzmann,deterministic_tournament
47,38,43,36,34,1.86,32.86306097205053,100,deterministic_tournament,ranking,boltzmann,deterministic_tournament
54,45,44,22,33,1.88,38.17909342932163,100,deterministic_tournament,ranking,boltzmann,probabilistic_tournament
54,45,44,22,33,1.88,38.17909342932163,100,deterministic_tournament,ranking,boltzmann,probabilistic_tournament
54,45,44,22,33,1.88,38.17909342932163,100,deterministic_tournament,ranking,boltzmann,probabilistic_tournament
54,45,44,22,33,1.88,38.17909342932163,100,deterministic_tournament,ranking,boltzmann,probabilistic_tournament
54,45,44,22,33,1.88,38.17909342932163,100,deterministic_tournament,ranking,boltzmann,probabilistic_tournament
54,45,44,22,33,1.88,38.17909342932163,100,deterministic_tournament,ranking,boltzmann,probabilistic_tournament
54,45,44,22,33,1.88,38.17909342932163,100,deterministic_tournament,ranking,boltzmann,probabilistic_tournament
54,45,44,22,33,1.88,38.17909342932163,100,deterministic_tournament,ranking,boltzmann,probabilistic_tournament
54,45,44,22,33,1.88,38.17909342932163,100,deterministic_tournament,ranking,boltzmann,probabilistic_tournament
54,45,44,22,33,1.88,38.17909342932163,100,deterministic_tournament,ranking,boltzmann,probabilistic_tournament
60,54,31,29,24,1.89,40.23260672097089,100,deterministic_tournament,ranking,boltzmann,boltzmann
58,53,33,29,25,1.89,39.64798356285565,100,deterministic_tournament,ranking,boltzmann,boltzmann
60,54,31,29,24,1.89,40.23260672097089,100,deterministic_tournament,ranking,boltzmann,boltzmann
60,54,31,29,24,1.89,40.23260672097089,100,deterministic_tournament,ranking,boltzmann,boltzmann
60,54,31,29,24,1.89,40.23260672097089,100,deterministic_tournament,ranking,boltzmann,boltzmann
60,54,31,29,24,1.89,40.23260672097089,100,deterministic_tournament,ranking,boltzmann,boltzmann
60,52,32,31,23,1.89,39.72761794675074,100,deterministic_tournament,ranking,boltzmann,boltzmann
58,54,32,30,24,1.89,39.649287464974236,100,deterministic_tournament,ranking,boltzmann,boltzmann
59,53,31,31,24,1.89,39.47346273851636,100,deterministic_tournament,ranking,boltzmann,boltzmann
60,52,32,31,23,1.89,39.72761794675074,100,deterministic_tournament,ranking,boltzmann,boltzmann
45,40,48,33,32,1.84,32.92340994874462,100,deterministic_tournament,universal,elite,elite
45,40,48,33,32,1.84,32.92340994874462,100,deterministic_tournament,universal,elite,elite
45,40,48,33,32,1.84,32.92340994874462,100,deterministic_tournament,universal,elite,elite
45,40,48,33,32,1.84,32.92340994874462,100,deterministic_tournament,universal,elite,elite
45,40,48,33,32,1.84,32.92340994874462,100,deterministic_tournament,universal,elite,elite
45,40,48,33,32,1.84,32.92340994874462,100,deterministic_tournament,universal,elite,elite
45,40,48,33,32,1.84,32.92340994874462,100,deterministic_tournament,universal,elite,elite
45,40,48,33,32,1.84,32.92340994874462,100,deterministic_tournament,universal,elite,elite
45,40,48,33,32,1.84,32.92340994874462,100,deterministic_tournament,universal,elite,elite
45,40,48,33,32,1.84,32.92340994874462,100,deterministic_tournament,universal,elite,elite
43,39,41,28,47,1.9,32.083966223340155,100,deterministic_tournament,universal,elite,roulette
43,39,41,28,47,1.9,32.083966223340155,100,deterministic_tournament,universal,elite,roulette
43,39,41,28,47,1.9,32.083966223340155,100,deterministic_tournament,universal,elite,roulette
43,39,41,28,47,1.9,32.083966223340155,100,deterministic_tournament,universal,elite,roulette
43,39,41,28,47,1.9,32.083966223340155,100,deterministic_tournament,universal,elite,roulette
43,39,41,28,47,1.9,32.083966223340155,100,deterministic_tournament,universal,elite,roulette
43,39,41,28,47,1.9,32.083966223340155,100,deterministic_tournament,universal,elite,roulette
43,39,41,28,47,1.9,32.083966223340155,100,deterministic_tournament,universal,elite,roulette
43,39,41,28,47,1.9,32.083966223340155,100,deterministic_tournament,universal,elite,roulette
43,39,41,28,47,1.9,32.083966223340155,100,deterministic_tournament,universal,elite,roulette
52,53,34,24,35,1.85,36.99523992640005,100,deterministic_tournament,universal,elite,ranking
52,53,34,24,35,1.85,36.99523992640005,100,deterministic_tournament,universal,elite,ranking
52,53,34,24,35,1.85,36.99523992640005,100,deterministic_tournament,universal,elite,ranking
52,53,34,24,35,1.85,36.99523992640005,100,deterministic_tournament,universal,elite,ranking
52,53,34,24,35,1.85,36.99523992640005,100,deterministic_tournament,universal,elite,ranking
52,53,34,24,35,1.85,36.99523992640005,100,deterministic_tournament,universal,elite,ranking
52,53,34,24,35,1.85,36.99523992640005,100,deterministic_tournament,universal,elite,ranking
52,53,34,24,35,1.85,36.99523992640005,100,deterministic_tournament,universal,elite,ranking
52,53,34,24,35,1.85,36.99523992640005,100,deterministic_tournament,universal,elite,ranking
52,53,34,24,35,1.85,36.99523992640005,100,deterministic_tournament,universal,elite,ranking
52,45,37,27,37,1.82,34.889359209851335,100,deterministic_tournament,universal,elite,universal
52,45,37,27,37,1.82,34.889359209851335,100,deterministic_tournament,universal,elite,universal
52,45,37,27,37,1.82,34.889359209851335,100,deterministic_tournament,universal,elite,universal
52,45,37,27,37,1.82,34.889359209851335,100,deterministic_tournament,universal,elite,universal
52,45,37,27,37,1.82,34.889359209851335,100,deterministic_tournament,universal,elite,universal
52,45,37,27,37,1.82,34.889359209851335,100,deterministic_tournament,universal,elite,universal
52,45,37,27,37,1.82,34.889359209851335,100,deterministic_tournament,universal,elite,universal
52,45,37,27,37,1.82,34.889359209851335,100,deterministic_tournament,universal,elite,universal
52,45,37,27,37,1.82,34.889359209851335,100,deterministic_tournament,universal,elite,universal
52,45,37,27,37,1.82,34.889359209851335,100,deterministic_tournament,universal,elite,universal
48,49,31,33,37,1.91,34.56843557621862,100,deterministic_tournament,universal,elite,deterministic_tournament
48,49,31,33,37,1.91,34.56843557621862,100,deterministic_tournament,universal,elite,deterministic_tournament
48,49,31,33,37,1.91,34.56843557621862,100,deterministic_tournament,universal,elite,deterministic_tournament
48,49,31,33,37,1.91,34.56843557621862,100,deterministic_tournament,universal,elite,deterministic_tournament
48,49,31,33,37,1.91,34.56843557621862,100,deterministic_tournament,universal,elite,deterministic_tournament
48,49,31,33,37,1.91,34.56843557621862,100,deterministic_tournament,universal,elite,deterministic_tournament
48,49,31,33,37,1.91,34.56843557621862,100,deterministic_tournament,universal,elite,deterministic_tournament
48,49,31,33,37,1.91,34.56843557621862,100,deterministic_tournament,universal,elite,deterministic_tournament
48,49,31,33,37,1.91,34.56843557621862,100,deterministic_tournament,universal,elite,deterministic_tournament
48,49,31,33,37,1.91,34.56843557621862,100,deterministic_tournament,universal,elite,deterministic_tournament
41,44,40,35,38,1.86,31.657118992081223,100,deterministic_tournament,universal,elite,probabilistic_tournament
41,44,40,35,38,1.86,31.657118992081223,100,deterministic_tournament,universal,elite,probabilistic_tournament
41,44,40,35,38,1.86,31.657118992081223,100,deterministic_tournament,universal,elite,probabilistic_tournament
41,44,40,35,38,1.86,31.657118992081223,100,deterministic_tournament,universal,elite,probabilistic_tournament
41,44,40,35,38,1.86,31.657118992081223,100,deterministic_tournament,universal,elite,probabilistic_tournament
41,44,40,35,38,1.86,31.657118992081223,100,deterministic_tournament,universal,elite,probabilistic_tournament
41,44,40,35,38,1.86,31.657118992081223,100,deterministic_tournament,universal,elite,probabilistic_tournament
41,44,40,35,38,1.86,31.657118992081223,100,deterministic_tournament,universal,elite,probabilistic_tournament
41,44,40,35,38,1.86,31.657118992081223,100,deterministic_tournament,universal,elite,probabilistic_tournament
41,44,40,35,38,1.86,31.657118992081223,100,deterministic_tournament,universal,elite,probabilistic_tournament
50,53,34,28,33,1.89,36.82644374399185,100,deterministic_tournament,universal,elite,boltzmann
50,53,34,28,33,1.89,36.82644374399185,100,deterministic_tournament,universal,elite,boltzmann
50,53,34,28,33,1.89,36.82644374399185,100,deterministic_tournament,universal,elite,boltzmann
50,53,34,28,33,1.89,36.82644374399185,100,deterministic_tournament,universal,elite,boltzmann
50,53,34,28,33,1.89,36.82644374399185,100,deterministic_tournament,universal,elite,boltzmann
50,53,34,28,33,1.89,36.82644374399185,100,deterministic_tournament,universal,elite,boltzmann
50,53,34,28,33,1.89,36.82644374399185,100,deterministic_tournament,universal,elite,boltzmann
50,53,34,28,33,1.89,36.82644374399185,100,deterministic_tournament,universal,elite,boltzmann
50,53,34,28,33,1.89,36.82644374399185,100,deterministic_tournament,universal,elite,boltzmann
50,53,34,28,33,1.89,36.82644374399185,100,deterministic_tournament,universal,elite,boltzmann
41,41,42,33,41,1.92,31.773597796645923,100,deterministic_tournament,universal,roulette,elite
41,41,42,33,41,1.92,31.773597796645923,100,deterministic_tournament,universal,roulette,elite
41,41,42,33,41,1.92,31.773597796645923,100,deterministic_tournament,universal,roulette,elite
41,41,42,33,41,1.92,31.773597796645923,100,deterministic_tournament,universal,roulette,elite
41,41,42,33,41,1.92,31.773597796645923,100,deterministic_tournament,universal,roulette,elite
41,41,42,33,41,1.92,31.773597796645923,100,deterministic_tournament,universal,roulette,elite
41,41,42,33,41,1.92,31.773597796645923,100,deterministic_tournament,universal,roulette,elite
41,41,42,33,41,1.92,31.773597796645923,100,deterministic_tournament,universal,roulette,elite
41,41,42,33,41,1.92,31.773597796645923,100,deterministic_tournament,universal,roulette,elite
41,41,42,33,41,1.92,31.773597796645923,100,deterministic_tournament,universal,roulette,elite
65,47,41,14,31,1.79,39.25444673743773,100,deterministic_tournament,universal,roulette,roulette
65,47,41,14,31,1.79,39.25444673743773,100,deterministic_tournament,universal,roulette,roulette
65,47,41,14,31,1.79,39.25444673743773,100,deterministic_tournament,universal,roulette,roulette
65,47,41,14,31,1.79,39.25444673743773,100,deterministic_tournament,universal,roulette,roulette
65,47,41,14,31,1.79,39.25444673743773,100,deterministic_tournament,universal,roulette,roulette
65,47,41,14,31,1.79,39.25444673743773,100,deterministic_tournament,universal,roulette,roulette
65,47,41,14,31,1.79,39.25444673743773,100,deterministic_tournament,universal,roulette,roulette
65,47,41,14,31,1.79,39.25444673743773,100,deterministic_tournament,universal,roulette,roulette
65,47,41,14,31,1.79,39.25444673743773,100,deterministic_tournament,universal,roulette,roulette
65,47,41,14,31,1.79,39.25444673743773,100,deterministic_tournament,universal,roulette,roulette
53,44,33,40,28,1.83,33.76105448800746,100,deterministic_tournament,universal,roulette,ranking
53,44,33,40,28,1.83,33.76105448800746,100,deterministic_tournament,universal,roulette,ranking
53,44,33,40,28,1.83,33.76105448800746,100,deterministic_tournament,universal,roulette,ranking
53,44,33,40,28,1.83,33.76105448800746,100,deterministic_tournament,universal,roulette,ranking
53,44,33,40,28,1.83,33.76105448800746,100,deterministic_tournament,universal,roulette,ranking
53,44,33,40,28,1.83,33.76105448800746,100,deterministic_tournament,universal,roulette,ranking
53,44,33,40,28,1.83,33.76105448800746,100,deterministic_tournament,universal,roulette,ranking
53,44,33,40,28,1.83,33.76105448800746,100,deterministic_tournament,universal,roulette,ranking
53,44,33,40,28,1.83,33.76105448800746,100,deterministic_tournament,universal,roulette,ranking
53,44,33,40,28,1.83,33.76105448800746,100,deterministic_tournament,universal,roulette,ranking
53,47,41,25,32,1.93,37.963236359922554,100,deterministic_tournament,universal,roulette,universal
53,47,41,25,32,1.93,37.963236359922554,100,deterministic_tournament,universal,roulette,universal
53,47,41,25,32,1.93,37.963236359922554,100,deterministic_tournament,universal,roulette,universal
53,47,41,25,32,1.93,37.963236359922554,100,deterministic_tournament,universal,roulette,universal
53,47,41,25,32,1.93,37.963236359922554,100,deterministic_tournament,universal,roulette,universal
53,47,41,25,32,1.93,37.963236359922554,100,deterministic_tournament,universal,roulette,universal
53,47,41,25,32,1.93,37.963236359922554,100,deterministic_tournament,universal,roulette,universal
53,47,41,25,32,1.93,37.963236359922554,100,deterministic_tournament,universal,roulette,universal
53,47,41,25,32,1.93,37.963236359922554,100,deterministic_tournament,universal,roulette,universal
53,47,41,25,32,1.93,37.963236359922554,100,deterministic_tournament,universal,roulette,universal
53,44,37,32,32,1.86,35.61308027567906,100,deterministic_tournament,universal,roulette,deterministic_tournament
53,44,37,32,32,1.86,35.61308027567906,100,deterministic_tournament,universal,roulette,deterministic_tournament
53,44,37,32,32,1.86,35.61308027567906,100,deterministic_tournament,universal,roulette,deterministic_tournament
53,44,37,32,32,1.86,35.61308027567906,100,deterministic_tournament,universal,roulette,deterministic_tournament
53,44,37,32,32,1.86,35.61308027567906,100,deterministic_tournament,universal,roulette,deterministic_tournament
53,44,37,32,32,1.86,35.61308027567906,100,deterministic_tournament,universal,roulette,deterministic_tournament
53,44,37,32,32,1.86,35.61308027567906,100,deterministic_tournament,universal,roulette,deterministic_tournament
53,44,37,32,32,1.86,35.61308027567906,100,deterministic_tournament,universal,roulette,deterministic_tournament
53,44,37,32,32,1.86,35.61308027567906,100,deterministic_tournament,universal,roulette,deterministic_tournament
53,44,37,32,32,1.86,35.61308027567906,100,deterministic_tournament,universal,roulette,deterministic_tournament
49,47,39,30,33,1.51,32.7366899079631,100,deterministic_tournament,universal,roulette,probabilistic_tournament
49,47,39,30,33,1.51,32.7366899079631,100,deterministic_tournament,universal,roulette,probabilistic_tournament
49,47,39,30,33,1.51,32.7366899079631,100,deterministic_tournament,universal,roulette,probabilistic_tournament
49,47,39,30,33,1.51,32.7366899079631,100,deterministic_tournament,universal,roulette,probabilistic_tournament
49,47,39,30,33,1.51,32.7366899079631,100,deterministic_tournament,universal,roulette,probabilistic_tournament
49,47,39,30,33,1.51,32.7366899079631,100,deterministic_tournament,universal,roulette,probabilistic_tournament
49,47,39,30,33,1.51,32.7366899079631,100,deterministic_tournament,universal,roulette,probabilistic_tournament
49,47,39,30,33,1.51,32.7366899079631,100,deterministic_tournament,universal,roulette,probabilistic_tournament
49,47,39,30,33,1.51,32.7366899079631,100,deterministic_tournament,universal,roulette,probabilistic_tournament
49,47,39,30,33,1.51,32.7366899079631,100,deterministic_tournament,universal,roulette,probabilistic_tournament
57,50,42,22,27,1.82,38.570171499608165,100,deterministic_tournament,universal,roulette,boltzmann
57,50,42,22,27,1.82,38.570171499608165,100,deterministic_tournament,universal,roulette,boltzmann
57,50,42,22,27,1.82,38.570171499608165,100,deterministic_tournament,universal,roulette,boltzmann
57,50,42,22,27,1.82,38.570171499608165,100,deterministic_tournament,universal,roulette,boltzmann
57,50,42,22,27,1.82,38.570171499608165,100,deterministic_tournament,universal,roulette,boltzmann
57,50,42,22,27,1.82,38.570171499608165,100,deterministic_tournament,universal,roulette,boltzmann
57,50,42,22,27,1.82,38.570171499608165,100,deterministic_tournament,universal,roulette,boltzmann
57,50,42,22,27,1.82,38.570171499608165,100,deterministic_tournament,universal,roulette,boltzmann
57,50,42,22,27,1.82,38.570171499608165,100,deterministic_tournament,universal,roulette,boltzmann
57,50,42,22,27,1.82,38.570171499608165,100,deterministic_tournament,universal,roulette,boltzmann
47,46,35,29,41,1.82,33.14006610201424,100,deterministic_tournament,universal,ranking,elite
47,46,35,29,41,1.82,33.14006610201424,100,deterministic_tournament,universal,ranking,elite
47,46,35,29,41,1.82,33.14006610201424,100,deterministic_tournament,universal,ranking,elite
47,46,35,29,41,1.82,33.14006610201424,100,deterministic_tournament,universal,ranking,elite
47,46,35,29,41,1.82,33.14006610201424,100,deterministic_tournament,universal,ranking,elite
47,46,35,29,41,1.82,33.14006610201424,100,deterministic_tournament,universal,ranking,elite
