strength,dexterity,intelligence,vigor,constitution,height,character,fitness,age
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,7
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,39
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,23
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,20
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,17
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,16
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,15
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,13
84,68,46,0,0,1.9147384154624132,warrior,59.585780121946776,28
84,68,46,0,0,1.9147384154624132,warrior,59.585780121946776,23
84,68,46,0,0,1.9147384154624132,warrior,59.585780121946776,20
109,88,1,0,0,1.9147539005988117,warrior,58.05877095343867,1
109,87,0,1,1,1.9147539005988117,warrior,57.16183873971124,1
0,119,78,1,0,1.9147539005988117,warrior,0.0,1
86,67,45,0,0,1.9147539005988117,warrior,59.67826435652369,1
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,17
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,12
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,11
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,10
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,9
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,8
86,67,45,0,0,1.9147539005988117,warrior,59.67826435652369,2
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,40
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,24
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,21
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,18
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,17
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,16
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,14
84,68,46,0,0,1.9147384154624132,warrior,59.585780121946776,29
84,68,46,0,0,1.9147384154624132,warrior,59.585780121946776,24
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,1
85,68,45,0,0,1.4524517971160624,warrior,51.436831767449,1
84,68,45,1,0,1.9147539005988117,warrior,59.24134163055042,1
85,68,45,0,0,1.690285531633327,warrior,47.2859913025512,1
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,18
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,13
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,12
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,11
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,10
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,9
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,2
86,67,45,0,0,1.9147539005988117,warrior,59.67826435652369,3
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,41
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,25
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,22
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,19
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,18
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,17
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,15
84,68,46,0,0,1.9147384154624132,warrior,59.585780121946776,30
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,1
84,68,44,2,0,1.9147539005988117,warrior,58.89397434479697,1
129,0,68,0,1,1.9147539005988117,warrior,31.295921672458455,1
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,1
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,19
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,14
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,13
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,12
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,11
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,10
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,3
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,2
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,2
86,67,45,0,0,1.9147539005988117,warrior,59.67826435652369,4
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,42
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,26
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,23
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,20
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,19
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,18
110,87,1,0,0,1.9147539005988117,warrior,57.90955285858086,1
109,87,1,1,0,1.9147539005988117,warrior,57.64761200104323,1
84,67,45,1,1,1.9147539005988117,warrior,58.86641497665769,1
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,1
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,20
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,15
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,14
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,13
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,12
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,11
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,4
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,3
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,3
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,2
86,67,45,0,0,1.9147539005988117,warrior,59.67826435652369,5
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,43
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,27
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,24
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,21
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,20
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,1
85,67,44,0,2,1.9147539005988117,warrior,59.04146781633703,1
84,67,45,0,2,1.9147539005988117,warrior,58.94376637033556,1
128,0,68,0,2,1.9147539005988117,warrior,31.312951867169936,1
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,21
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,16
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,15
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,14
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,13
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,12
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,5
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,4
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,4
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,3
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,2
86,67,45,0,0,1.9147539005988117,warrior,59.67826435652369,6
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,44
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,28
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,25
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,22
85,68,45,0,0,1.7037620057296865,warrior,47.775403285356475,1
85,67,44,2,0,1.9147539005988117,warrior,58.88353672299583,1
1,118,78,1,0,1.9147539005988117,warrior,1.2466844155647254,1
84,67,45,2,0,1.9147539005988117,warrior,58.78268365198356,1
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,22
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,17
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,16
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,15
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,14
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,13
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,6
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,5
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,5
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,4
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,3
86,67,45,0,0,1.9147539005988117,warrior,59.67826435652369,7
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,45
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,29
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,26
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,23
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,1
84,68,45,1,0,1.9147539005988117,warrior,59.24134163055042,1
85,68,45,0,0,1.6841009728928107,warrior,47.09828101635522,1
85,68,45,0,0,1.3723421648969898,warrior,47.560330560337576,1
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,2
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,23
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,18
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,17
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,16
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,15
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,14
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,7
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,6
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,6
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,5
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,4
86,67,45,0,0,1.9147539005988117,warrior,59.67826435652369,8
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,46
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,30
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,27
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,1
85,68,45,0,0,1.9950641256184036,warrior,53.447450333133325,1
85,68,45,0,0,1.4829892683796921,warrior,50.88628582766666,1
84,67,46,0,1,1.9147539005988117,warrior,59.209244411761524,1
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,3
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,2
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,24
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,19
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,18
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,17
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,16
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,15
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,8
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,7
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,7
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,6
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,5
86,67,45,0,0,1.9147539005988117,warrior,59.67826435652369,9
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,47
84,68,46,0,0,1.9147539005988117,warrior,59.585790249173414,31
85,69,44,0,0,1.921898942927369,warrior,59.76856883576381,1
1,121,76,0,0,1.9147539005988117,warrior,1.2489854039163155,1
85,68,45,0,0,1.9135139149222002,warrior,59.69382536251388,1
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,1
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,4
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,3
85,69,44,0,0,1.921898942927369,warrior,59.76856883576381,2
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,25
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,20
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,19
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,18
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,17
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,16
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,9
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,8
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,8
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,7
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,6
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,2
85,68,45,0,0,1.9135139149222002,warrior,59.69382536251388,2
109,88,0,1,0,1.9147539005988117,warrior,57.56981578020756,1
85,69,44,0,0,1.8206293886498575,warrior,55.37015439366458,1
128,1,68,0,1,1.9147539005988117,warrior,32.075922922511786,1
84,70,44,0,0,1.921898942927369,warrior,59.7612333522861,1
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,5
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,4
85,69,44,0,0,1.921898942927369,warrior,59.76856883576381,3
84,70,44,0,0,1.921898942927369,warrior,59.7612333522861,2
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,26
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,21
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,20
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,19
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,18
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,17
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,10
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,9
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,9
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,8
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,7
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,3
84,69,44,1,0,1.9147539005988117,warrior,59.347238308006354,1
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,1
85,69,44,0,0,1.8726642069852737,warrior,58.67687027139044,1
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,1
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,2
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,6
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,5
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,2
85,69,44,0,0,1.921898942927369,warrior,59.76856883576381,4
84,70,44,0,0,1.921898942927369,warrior,59.7612333522861,3
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,27
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,22
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,21
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,20
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,19
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,18
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,11
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,10
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,10
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,9
86,69,42,1,0,1.9147539005988117,warrior,59.537347832606514,1
85,69,44,0,0,1.4472237458629817,warrior,51.54703465238689,1
85,68,44,1,0,1.9147539005988117,warrior,59.345712776856374,1
85,69,43,0,1,1.9147539005988117,warrior,59.526898397686885,1
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,3
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,7
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,6
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,3
85,69,44,0,0,1.921898942927369,warrior,59.76856883576381,5
84,70,44,0,0,1.921898942927369,warrior,59.7612333522861,4
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,28
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,23
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,22
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,21
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,20
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,19
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,12
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,11
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,11
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,10
0,123,75,0,0,1.9147539005988117,warrior,0.0,1
85,69,44,0,0,1.3166637790538598,warrior,36.67519161597213,1
85,68,43,1,1,1.9147539005988117,warrior,59.07333964516353,1
108,88,2,0,0,1.9147539005988117,warrior,58.27732418421193,1
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,4
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,8
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,7
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,4
85,69,44,0,0,1.921898942927369,warrior,59.76856883576381,6
84,70,44,0,0,1.921898942927369,warrior,59.7612333522861,5
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,29
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,24
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,23
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,22
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,21
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,20
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,13
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,12
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,12
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,11
85,69,44,0,0,1.4857695536533801,warrior,50.89740062167432,1
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,1
0,120,76,1,1,1.9147539005988117,warrior,0.125577016235679,1
85,69,44,0,0,1.3598977773666898,warrior,45.94696501724191,1
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,5
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,2
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,9
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,8
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,5
85,69,44,0,0,1.921898942927369,warrior,59.76856883576381,7
84,70,44,0,0,1.921898942927369,warrior,59.7612333522861,6
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,30
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,25
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,24
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,23
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,22
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,21
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,14
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,13
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,13
131,1,66,0,0,1.921898942927369,warrior,31.53814418259958,1
0,122,75,1,0,1.921898942927369,warrior,0.0,1
85,69,44,0,0,1.6293750815877774,warrior,46.560341043326986,1
84,69,45,0,0,1.9147539005988117,warrior,59.6946055937598,1
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,6
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,3
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,10
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,9
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,6
85,69,44,0,0,1.921898942927369,warrior,59.76856883576381,8
84,70,44,0,0,1.921898942927369,warrior,59.7612333522861,7
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,31
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,26
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,25
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,24
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,23
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,22
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,15
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,14
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,14
0,122,76,0,0,1.921898942927369,warrior,0.0,1
85,70,43,0,0,1.8528563739033699,warrior,57.673260603222005,1
0,120,76,1,1,1.9147539005988117,warrior,0.125577016235679,1
130,1,67,0,0,1.9147539005988117,warrior,31.8126904928681,1
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,7
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,4
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,11
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,10
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,7
85,69,44,0,0,1.921898942927369,warrior,59.76856883576381,9
84,70,44,0,0,1.921898942927369,warrior,59.7612333522861,8
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,32
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,27
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,26
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,25
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,24
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,23
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,16
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,15
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,15
84,69,44,1,0,1.921898942927369,warrior,59.31361163146123,1
85,70,43,0,0,1.433223658312803,warrior,51.53851897030751,1
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,1
84,69,43,1,1,1.9147539005988117,warrior,59.07755174447241,1
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,8
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,5
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,12
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,11
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,8
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,2
85,69,44,0,0,1.921898942927369,warrior,59.76856883576381,10
84,70,44,0,0,1.921898942927369,warrior,59.7612333522861,9
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,33
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,28
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,27
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,26
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,25
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,24
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,17
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,16
85,70,43,0,0,1.8605947995757646,warrior,58.134428758258736,1
85,69,42,2,0,1.921898942927369,warrior,59.060218946350034,1
0,121,76,0,1,1.9147539005988117,warrior,0.1223951043365566,1
130,0,67,1,0,1.9147539005988117,warrior,30.931451624032455,1
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,9
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,6
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,13
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,12
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,9
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,3
85,69,44,0,0,1.921898942927369,warrior,59.76856883576381,11
84,70,44,0,0,1.921898942927369,warrior,59.7612333522861,10
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,34
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,29
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,28
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,27
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,26
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,25
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,18
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,17
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,1
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,1
86,68,43,0,1,1.9147539005988117,warrior,59.51304587753515,1
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,1
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,10
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,7
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,2
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,2
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,14
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,13
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,10
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,4
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,2
85,69,44,0,0,1.921898942927369,warrior,59.76856883576381,12
84,70,44,0,0,1.921898942927369,warrior,59.7612333522861,11
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,35
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,30
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,29
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,28
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,27
108,89,1,0,0,1.921898942927369,warrior,58.161269635857906,1
109,89,0,0,0,1.921898942927369,warrior,57.94235738797252,1
131,0,66,0,1,1.921898942927369,warrior,30.765351872428273,1
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,1
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,11
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,8
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,3
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,3
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,2
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,15
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,14
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,11
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,5
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,3
85,69,44,0,0,1.921898942927369,warrior,59.76856883576381,13
84,70,44,0,0,1.921898942927369,warrior,59.7612333522861,12
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,36
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,31
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,30
85,68,45,0,0,1.9147539005988117,warrior,59.69574449738029,29
84,70,42,2,0,1.921898942927369,warrior,59.05827540869993,1
130,0,66,1,1,1.921898942927369,warrior,30.678012323424884,1
1,122,75,0,0,1.921898942927369,warrior,1.2476827527855359,1
85,70,42,0,1,1.921898942927369,warrior,59.587148475302264,1
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,12
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,9
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,4
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,4
85,70,43,0,0,1.921898942927369,warrior,59.86688453369307,3
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,16
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,15
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,12
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,6
85,69,44,0,0,1.9147539005988117,warrior,59.80245344127886,4
