strength,dexterity,intelligence,vigor,constitution,height,character,fitness,generation
27,1,70,101,1,1.9,warrior,10.380187510101797,50
26,2,71,100,1,1.9,warrior,10.38299163041003,50
27,1,70,101,1,1.9,warrior,10.380187510101797,50
26,1,71,101,1,1.9,warrior,10.125019791108176,50
27,1,70,101,1,1.9,warrior,10.380187510101797,50
27,1,70,101,1,1.9,warrior,10.380187510101797,50
27,1,70,101,1,1.9,warrior,10.380187510101797,50
26,1,70,102,1,1.9,warrior,10.026940564750934,50
26,1,71,101,1,1.9,warrior,10.125019791108176,50
26,1,71,101,1,1.9,warrior,10.125019791108176,50
26,1,70,102,1,1.9,warrior,10.026940564750934,50
27,1,70,101,1,1.9,warrior,10.380187510101797,50
26,1,71,101,1,1.9,warrior,10.125019791108176,50
27,1,70,101,1,1.9,warrior,10.380187510101797,50
27,0,71,100,2,1.9,warrior,10.573896858669142,50
27,1,70,101,1,1.9,warrior,10.380187510101797,50
27,1,70,101,1,1.9,warrior,10.380187510101797,50
27,1,70,101,1,1.9,warrior,10.380187510101797,51
27,1,70,102,0,1.9,warrior,10.019071952853414,51
26,1,71,101,1,1.9,warrior,10.125019791108176,51
27,1,70,101,1,1.9,warrior,10.380187510101797,51
26,1,70,102,1,1.9,warrior,10.026940564750934,51
26,1,71,101,1,1.9,warrior,10.125019791108176,51
27,1,70,101,1,1.9,warrior,10.380187510101797,51
27,1,70,101,1,1.9,warrior,10.380187510101797,51
27,1,70,101,1,1.9,warrior,10.380187510101797,51
27,1,70,101,1,1.9,warrior,10.380187510101797,51
26,1,71,101,1,1.9,warrior,10.125019791108176,51
26,1,71,101,1,1.9,warrior,10.125019791108176,51
27,1,70,101,1,1.9,warrior,10.380187510101797,51
27,1,70,101,1,1.9,warrior,10.380187510101797,51
27,1,70,101,1,1.9,warrior,10.380187510101797,51
26,1,71,101,1,1.9,warrior,10.125019791108176,51
27,1,70,102,0,1.9,warrior,10.019071952853414,51
26,1,71,101,1,1.9,warrior,10.125019791108176,51
27,1,70,101,1,1.9,warrior,10.380187510101797,51
27,1,70,101,1,1.9,warrior,10.380187510101797,51
27,1,70,101,1,1.9,warrior,10.380187510101797,52
26,1,71,101,1,1.9,warrior,10.125019791108176,52
27,1,70,101,1,1.9,warrior,10.380187510101797,52
26,1,71,101,1,1.9,warrior,10.125019791108176,52
27,1,70,101,1,1.9,warrior,10.380187510101797,52
27,1,70,101,1,1.9,warrior,10.380187510101797,52
26,1,70,102,1,1.9,warrior,10.026940564750934,52
26,1,70,102,1,1.9,warrior,10.026940564750934,52
26,1,71,101,1,1.9,warrior,10.125019791108176,52
27,1,70,101,1,1.9,warrior,10.380187510101797,52
26,1,71,101,1,1.9,warrior,10.125019791108176,52
26,1,71,101,1,1.9,warrior,10.125019791108176,52
27,1,70,101,1,1.9,warrior,10.380187510101797,52
27,1,70,101,1,1.9,warrior,10.380187510101797,52
26,1,71,101,1,1.9,warrior,10.125019791108176,52
27,1,70,101,1,1.9,warrior,10.380187510101797,52
27,1,70,101,1,1.9,warrior,10.380187510101797,52
26,2,70,101,1,1.9,warrior,10.284932676193147,52
26,0,71,101,2,1.9,warrior,10.227916804407805,52
28,1,70,101,0,1.9,warrior,10.371768022400852,52
27,1,70,101,1,1.9,warrior,10.380187510101797,53
27,1,70,101,1,1.9,warrior,10.380187510101797,53
26,1,71,101,1,1.9,warrior,10.125019791108176,53
27,1,70,101,1,1.9,warrior,10.380187510101797,53
27,1,70,101,1,1.9,warrior,10.380187510101797,53
27,1,70,101,1,1.9,warrior,10.380187510101797,53
27,1,70,101,1,1.9,warrior,10.380187510101797,53
26,1,70,102,1,1.9,warrior,10.026940564750934,53
26,0,71,101,2,1.9,warrior,10.227916804407805,53
26,2,70,101,1,1.9,warrior,10.284932676193147,53
27,1,70,101,1,1.9,warrior,10.380187510101797,53
27,1,70,101,1,1.9,warrior,10.380187510101797,53
26,0,71,101,2,1.9,warrior,10.227916804407805,53
27,1,70,101,1,1.9,warrior,10.380187510101797,53
28,1,70,101,0,1.9,warrior,10.371768022400852,53
26,1,71,101,1,1.9,warrior,10.125019791108176,53
27,1,70,101,1,1.9,warrior,10.380187510101797,53
27,1,70,101,1,1.9,warrior,10.380187510101797,53
26,1,71,101,1,1.9,warrior,10.125019791108176,53
27,2,71,100,0,1.9,warrior,10.389674046804961,53
27,1,70,101,1,1.9,warrior,10.380187510101797,54
26,0,71,101,2,1.9,warrior,10.227916804407805,54
27,1,70,101,1,1.9,warrior,10.380187510101797,54
28,1,70,101,0,1.9,warrior,10.371768022400852,54
27,1,70,101,1,1.9,warrior,10.380187510101797,54
28,1,70,101,0,1.9,warrior,10.371768022400852,54
27,1,70,101,1,1.9,warrior,10.380187510101797,54
27,1,70,101,1,1.9,warrior,10.380187510101797,54
27,1,70,101,1,1.9,warrior,10.380187510101797,54
27,1,70,101,1,1.9,warrior,10.380187510101797,54
26,2,70,101,1,1.9,warrior,10.284932676193147,54
27,1,70,101,1,1.9,warrior,10.380187510101797,54
27,1,70,101,1,1.9,warrior,10.380187510101797,54
27,1,70,101,1,1.9,warrior,10.380187510101797,54
27,2,71,100,0,1.9,warrior,10.389674046804961,54
27,1,70,101,1,1.9,warrior,10.380187510101797,54
27,1,70,101,1,1.9,warrior,10.380187510101797,54
27,1,70,101,1,1.9,warrior,10.380187510101797,54
26,0,70,101,3,1.9,warrior,10.488211786290433,54
28,1,70,100,1,1.9,warrior,10.731549741462064,54
27,1,70,101,1,1.9,warrior,10.380187510101797,55
27,1,70,101,1,1.9,warrior,10.380187510101797,55
27,1,70,101,1,1.9,warrior,10.380187510101797,55
26,2,70,101,1,1.9,warrior,10.284932676193147,55
26,0,70,101,3,1.9,warrior,10.488211786290433,55
26,2,70,101,1,1.9,warrior,10.284932676193147,55
27,1,70,101,1,1.9,warrior,10.380187510101797,55
27,1,70,101,1,1.9,warrior,10.380187510101797,55
28,1,70,101,0,1.9,warrior,10.371768022400852,55
26,0,71,101,2,1.9,warrior,10.227916804407805,55
27,1,70,101,1,1.9,warrior,10.380187510101797,55
28,1,70,101,0,1.9,warrior,10.371768022400852,55
26,2,70,101,1,1.9,warrior,10.284932676193147,55
27,1,70,101,1,1.9,warrior,10.380187510101797,55
26,0,70,101,3,1.9,warrior,10.488211786290433,55
27,1,70,101,1,1.9,warrior,10.380187510101797,55
27,1,70,101,1,1.9,warrior,10.380187510101797,55
26,2,71,100,1,1.9,warrior,10.38299163041003,55
26,0,70,101,3,1.9,warrior,10.488211786290433,55
27,1,70,101,1,1.9,warrior,10.380187510101797,55
27,1,70,101,1,1.9,warrior,10.380187510101797,56
26,0,70,101,3,1.9,warrior,10.488211786290433,56
27,1,70,101,1,1.9,warrior,10.380187510101797,56
26,2,70,101,1,1.9,warrior,10.284932676193147,56
26,0,70,101,3,1.9,warrior,10.488211786290433,56
28,1,70,101,0,1.9,warrior,10.371768022400852,56
27,1,70,101,1,1.9,warrior,10.380187510101797,56
28,1,70,101,0,1.9,warrior,10.371768022400852,56
26,0,70,101,3,1.9,warrior,10.488211786290433,56
26,0,71,101,2,1.9,warrior,10.227916804407805,56
28,1,70,101,0,1.9,warrior,10.371768022400852,56
27,1,70,101,1,1.9,warrior,10.380187510101797,56
27,1,70,101,1,1.9,warrior,10.380187510101797,56
27,1,70,101,1,1.9,warrior,10.380187510101797,56
26,2,70,101,1,1.9,warrior,10.284932676193147,56
27,1,70,101,1,1.9,warrior,10.380187510101797,56
27,1,70,101,1,1.9,warrior,10.380187510101797,56
27,1,70,101,1,1.9,warrior,10.380187510101797,56
26,2,69,101,2,1.9,warrior,10.544148633173554,56
26,1,71,101,1,1.9,warrior,10.125019791108176,56
26,2,70,101,1,1.9,warrior,10.284932676193147,57
27,1,70,101,1,1.9,warrior,10.380187510101797,57
27,1,70,101,1,1.9,warrior,10.380187510101797,57
26,2,70,101,1,1.9,warrior,10.284932676193147,57
26,0,70,101,3,1.9,warrior,10.488211786290433,57
26,2,70,101,1,1.9,warrior,10.284932676193147,57
27,1,70,101,1,1.9,warrior,10.380187510101797,57
27,1,70,101,1,1.9,warrior,10.380187510101797,57
27,1,70,101,1,1.9,warrior,10.380187510101797,57
26,0,71,101,2,1.9,warrior,10.227916804407805,57
28,1,70,101,0,1.9,warrior,10.371768022400852,57
26,0,70,101,3,1.9,warrior,10.488211786290433,57
27,1,70,101,1,1.9,warrior,10.380187510101797,57
27,1,70,101,1,1.9,warrior,10.380187510101797,57
27,1,70,101,1,1.9,warrior,10.380187510101797,57
27,1,70,101,1,1.9,warrior,10.380187510101797,57
28,1,68,101,2,1.9,warrior,10.874414826641658,57
26,2,70,101,1,1.9,warrior,10.284932676193147,57
27,2,69,102,0,1.9,warrior,10.184869702261407,57
26,1,71,101,1,1.9,warrior,10.125019791108176,57
28,1,68,101,2,1.9,warrior,10.874414826641658,58
27,1,70,101,1,1.9,warrior,10.380187510101797,58
28,1,68,101,2,1.9,warrior,10.874414826641658,58
26,1,71,101,1,1.9,warrior,10.125019791108176,58
27,1,70,101,1,1.9,warrior,10.380187510101797,58
26,2,70,101,1,1.9,warrior,10.284932676193147,58
27,1,70,101,1,1.9,warrior,10.380187510101797,58
26,2,70,101,1,1.9,warrior,10.284932676193147,58
27,1,70,101,1,1.9,warrior,10.380187510101797,58
27,1,70,101,1,1.9,warrior,10.380187510101797,58
27,1,70,101,1,1.9,warrior,10.380187510101797,58
27,1,70,101,1,1.9,warrior,10.380187510101797,58
27,1,70,101,1,1.9,warrior,10.380187510101797,58
27,1,70,101,1,1.9,warrior,10.380187510101797,58
27,1,70,101,1,1.9,warrior,10.380187510101797,58
27,1,70,101,1,1.9,warrior,10.380187510101797,58
26,1,71,101,1,1.9,warrior,10.125019791108176,58
27,1,70,101,1,1.9,warrior,10.380187510101797,58
27,1,71,101,0,1.9,warrior,10.120855260021614,58
27,2,71,100,0,1.9,warrior,10.389674046804961,58
26,1,71,101,1,1.9,warrior,10.125019791108176,59
27,1,70,101,1,1.9,warrior,10.380187510101797,59
26,1,71,101,1,1.9,warrior,10.125019791108176,59
28,1,68,101,2,1.9,warrior,10.874414826641658,59
27,1,70,101,1,1.9,warrior,10.380187510101797,59
27,1,70,101,1,1.9,warrior,10.380187510101797,59
26,2,70,101,1,1.9,warrior,10.284932676193147,59
27,1,70,101,1,1.9,warrior,10.380187510101797,59
27,1,70,101,1,1.9,warrior,10.380187510101797,59
26,2,70,101,1,1.9,warrior,10.284932676193147,59
27,1,70,101,1,1.9,warrior,10.380187510101797,59
28,1,68,101,2,1.9,warrior,10.874414826641658,59
27,1,70,101,1,1.9,warrior,10.380187510101797,59
27,1,70,101,1,1.9,warrior,10.380187510101797,59
26,2,70,101,1,1.9,warrior,10.284932676193147,59
27,1,70,101,1,1.9,warrior,10.380187510101797,59
27,1,70,101,1,1.9,warrior,10.380187510101797,59
27,1,70,101,1,1.9,warrior,10.380187510101797,59
27,1,68,102,2,1.9,warrior,10.531642448489322,59
27,3,70,100,0,1.9,warrior,10.556602038317779,59
26,2,70,101,1,1.9,warrior,10.284932676193147,60
27,1,70,101,1,1.9,warrior,10.380187510101797,60
27,1,70,101,1,1.9,warrior,10.380187510101797,60
27,1,70,101,1,1.9,warrior,10.380187510101797,60
27,1,70,101,1,1.9,warrior,10.380187510101797,60
27,3,70,100,0,1.9,warrior,10.556602038317779,60
26,1,71,101,1,1.9,warrior,10.125019791108176,60
27,1,70,101,1,1.9,warrior,10.380187510101797,60
26,1,71,101,1,1.9,warrior,10.125019791108176,60
27,1,70,101,1,1.9,warrior,10.380187510101797,60
27,1,70,101,1,1.9,warrior,10.380187510101797,60
27,1,68,102,2,1.9,warrior,10.531642448489322,60
27,1,70,101,1,1.9,warrior,10.380187510101797,60
27,1,70,101,1,1.9,warrior,10.380187510101797,60
28,1,68,101,2,1.9,warrior,10.874414826641658,60
27,1,70,101,1,1.9,warrior,10.380187510101797,60
28,1,68,101,2,1.9,warrior,10.874414826641658,60
28,1,68,101,2,1.9,warrior,10.874414826641658,60
27,1,70,101,1,1.9,warrior,10.380187510101797,60
27,1,70,101,1,1.9,warrior,10.380187510101797,60
27,1,70,101,1,1.9,warrior,10.380187510101797,61
27,1,70,101,1,1.9,warrior,10.380187510101797,61
27,1,70,101,1,1.9,warrior,10.380187510101797,61
27,1,70,101,1,1.9,warrior,10.380187510101797,61
27,1,70,101,1,1.9,warrior,10.380187510101797,61
27,1,68,102,2,1.9,warrior,10.531642448489322,61
27,1,70,101,1,1.9,warrior,10.380187510101797,61
28,1,68,101,2,1.9,warrior,10.874414826641658,61
27,1,70,101,1,1.9,warrior,10.380187510101797,61
27,1,70,101,1,1.9,warrior,10.380187510101797,61
28,1,68,101,2,1.9,warrior,10.874414826641658,61
27,1,68,102,2,1.9,warrior,10.531642448489322,61
27,1,68,102,2,1.9,warrior,10.531642448489322,61
27,1,70,101,1,1.9,warrior,10.380187510101797,61
27,1,70,101,1,1.9,warrior,10.380187510101797,61
28,1,68,101,2,1.9,warrior,10.874414826641658,61
27,3,70,100,0,1.9,warrior,10.556602038317779,61
27,1,70,101,1,1.9,warrior,10.380187510101797,61
28,1,68,101,2,1.9,warrior,10.874414826641658,61
26,1,71,101,1,1.9,warrior,10.125019791108176,61
27,1,70,101,1,1.9,warrior,10.380187510101797,62
27,1,70,101,1,1.9,warrior,10.380187510101797,62
27,1,68,102,2,1.9,warrior,10.531642448489322,62
28,1,68,101,2,1.9,warrior,10.874414826641658,62
27,1,70,101,1,1.9,warrior,10.380187510101797,62
27,1,70,101,1,1.9,warrior,10.380187510101797,62
27,1,68,102,2,1.9,warrior,10.531642448489322,62
28,1,68,101,2,1.9,warrior,10.874414826641658,62
27,1,70,101,1,1.9,warrior,10.380187510101797,62
27,1,68,102,2,1.9,warrior,10.531642448489322,62
27,1,70,101,1,1.9,warrior,10.380187510101797,62
27,1,70,101,1,1.9,warrior,10.380187510101797,62
27,1,70,101,1,1.9,warrior,10.380187510101797,62
28,1,68,101,2,1.9,warrior,10.874414826641658,62
27,1,70,101,1,1.9,warrior,10.380187510101797,62
27,3,70,100,0,1.9,warrior,10.556602038317779,62
27,1,70,101,1,1.9,warrior,10.380187510101797,62
27,1,68,102,2,1.9,warrior,10.531642448489322,62
27,1,68,102,2,1.9,warrior,10.531642448489322,62
28,1,68,101,2,1.9,warrior,10.874414826641658,62
27,1,70,101,1,1.9,warrior,10.380187510101797,63
27,1,70,101,1,1.9,warrior,10.380187510101797,63
28,1,68,101,2,1.9,warrior,10.874414826641658,63
28,1,68,101,2,1.9,warrior,10.874414826641658,63
27,1,70,101,1,1.9,warrior,10.380187510101797,63
27,3,70,100,0,1.9,warrior,10.556602038317779,63
27,1,70,101,1,1.9,warrior,10.380187510101797,63
27,1,70,101,1,1.9,warrior,10.380187510101797,63
27,1,70,101,1,1.9,warrior,10.380187510101797,63
27,1,70,101,1,1.9,warrior,10.380187510101797,63
27,1,68,102,2,1.9,warrior,10.531642448489322,63
27,1,70,101,1,1.9,warrior,10.380187510101797,63
27,1,70,101,1,1.9,warrior,10.380187510101797,63
27,1,70,101,1,1.9,warrior,10.380187510101797,63
28,1,68,101,2,1.9,warrior,10.874414826641658,63
27,1,70,101,1,1.9,warrior,10.380187510101797,63
27,1,71,101,0,1.9,warrior,10.120855260021614,63
28,1,68,101,2,1.9,warrior,10.874414826641658,63
27,1,70,101,1,1.9,warrior,10.380187510101797,63
27,1,70,101,1,1.9,warrior,10.380187510101797,63
27,1,70,101,1,1.9,warrior,10.380187510101797,64
28,1,68,101,2,1.9,warrior,10.874414826641658,64
27,1,70,101,1,1.9,warrior,10.380187510101797,64
28,1,68,101,2,1.9,warrior,10.874414826641658,64
27,1,70,101,1,1.9,warrior,10.380187510101797,64
27,1,70,101,1,1.9,warrior,10.380187510101797,64
27,1,70,101,1,1.9,warrior,10.380187510101797,64
27,1,70,101,1,1.9,warrior,10.380187510101797,64
27,1,70,101,1,1.9,warrior,10.380187510101797,64
27,1,70,101,1,1.9,warrior,10.380187510101797,64
27,1,68,102,2,1.9,warrior,10.531642448489322,64
27,1,70,101,1,1.9,warrior,10.380187510101797,64
28,1,68,101,2,1.9,warrior,10.874414826641658,64
27,1,70,101,1,1.9,warrior,10.380187510101797,64
27,1,70,101,1,1.9,warrior,10.380187510101797,64
28,1,68,101,2,1.9,warrior,10.874414826641658,64
27,1,70,101,1,1.9,warrior,10.380187510101797,64
27,1,70,101,1,1.9,warrior,10.380187510101797,64
27,1,70,101,1,1.9,warrior,10.380187510101797,64
27,1,70,101,1,1.9,warrior,10.380187510101797,64
27,1,70,101,1,1.9,warrior,10.380187510101797,65
28,1,68,101,2,1.9,warrior,10.874414826641658,65
28,1,68,101,2,1.9,warrior,10.874414826641658,65
27,1,70,101,1,1.9,warrior,10.380187510101797,65
27,1,70,101,1,1.9,warrior,10.380187510101797,65
28,1,68,101,2,1.9,warrior,10.874414826641658,65
28,1,68,101,2,1.9,warrior,10.874414826641658,65
27,1,70,101,1,1.9,warrior,10.380187510101797,65
27,1,70,101,1,1.9,warrior,10.380187510101797,65
28,1,68,101,2,1.9,warrior,10.874414826641658,65
27,1,70,101,1,1.9,warrior,10.380187510101797,65
27,1,70,101,1,1.9,warrior,10.380187510101797,65
27,1,70,101,1,1.9,warrior,10.380187510101797,65
27,1,70,101,1,1.9,warrior,10.380187510101797,65
27,1,70,101,1,1.9,warrior,10.380187510101797,65
27,1,70,101,1,1.9,warrior,10.380187510101797,65
27,1,70,101,1,1.9,warrior,10.380187510101797,65
27,1,70,101,1,1.9,warrior,10.380187510101797,65
27,1,70,101,1,1.9,warrior,10.380187510101797,65
27,1,70,101,1,1.9,warrior,10.380187510101797,65
27,1,70,101,1,1.9,warrior,10.380187510101797,66
27,1,70,101,1,1.9,warrior,10.380187510101797,66
28,1,68,101,2,1.9,warrior,10.874414826641658,66
27,1,70,101,1,1.9,warrior,10.380187510101797,66
27,1,70,101,1,1.9,warrior,10.380187510101797,66
27,1,70,101,1,1.9,warrior,10.380187510101797,66
27,1,70,101,1,1.9,warrior,10.380187510101797,66
28,1,68,101,2,1.9,warrior,10.874414826641658,66
27,1,70,101,1,1.9,warrior,10.380187510101797,66
28,1,68,101,2,1.9,warrior,10.874414826641658,66
27,1,70,101,1,1.9,warrior,10.380187510101797,66
27,1,70,101,1,1.9,warrior,10.380187510101797,66
27,1,70,101,1,1.9,warrior,10.380187510101797,66
27,1,70,101,1,1.9,warrior,10.380187510101797,66
27,1,70,101,1,1.9,warrior,10.380187510101797,66
27,1,70,101,1,1.9,warrior,10.380187510101797,66
27,1,70,101,1,1.9,warrior,10.380187510101797,66
27,1,70,101,1,1.9,warrior,10.380187510101797,66
27,1,70,101,1,1.9,warrior,10.380187510101797,66
27,1,70,101,1,1.9,warrior,10.380187510101797,66
27,1,70,101,1,1.9,warrior,10.380187510101797,67
27,1,70,101,1,1.9,warrior,10.380187510101797,67
27,1,70,101,1,1.9,warrior,10.380187510101797,67
27,1,70,101,1,1.9,warrior,10.380187510101797,67
28,1,68,101,2,1.9,warrior,10.874414826641658,67
27,1,70,101,1,1.9,warrior,10.380187510101797,67
27,1,70,101,1,1.9,warrior,10.380187510101797,67
27,1,70,101,1,1.9,warrior,10.380187510101797,67
27,1,70,101,1,1.9,warrior,10.380187510101797,67
27,1,70,101,1,1.9,warrior,10.380187510101797,67
28,1,68,101,2,1.9,warrior,10.874414826641658,67
27,1,70,101,1,1.9,warrior,10.380187510101797,67
27,1,70,101,1,1.9,warrior,10.380187510101797,67
27,1,70,101,1,1.9,warrior,10.380187510101797,67
28,1,68,101,2,1.9,warrior,10.874414826641658,67
27,1,70,101,1,1.9,warrior,10.380187510101797,67
27,1,70,101,1,1.9,warrior,10.380187510101797,67
27,1,70,101,1,1.9,warrior,10.380187510101797,67
27,1,70,101,1,1.9,warrior,10.380187510101797,67
27,1,70,101,1,1.9,warrior,10.380187510101797,67
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
28,1,68,101,2,1.9,warrior,10.874414826641658,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,68
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
28,1,68,101,2,1.9,warrior,10.874414826641658,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,69
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,70
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,71
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,72
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,73
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,74
27,1,70,101,1,1.9,warrior,10.380187510101797,75
