Pokeball,Pokemon,Probability,Current HP
pokeball,caterpie,0.2454427121396832,110
pokeball,caterpie,0.34376576362062145,110
pokeball,caterpie,0.3640097795971829,110
pokeball,caterpie,0.3283964620535385,110
pokeball,caterpie,0.23641088807252084,110
pokeball,caterpie,0.3442920511964952,110
pokeball,caterpie,0.3033101738564635,110
pokeball,caterpie,0.30825531394517247,110
pokeball,caterpie,0.37240981299661674,110
pokeball,caterpie,0.33697860005438596,110
pokeball,caterpie,0.354799035620382,110
pokeball,caterpie,0.3265516248648296,110
pokeball,caterpie,0.34392590266847,110
pokeball,caterpie,0.28300280494267616,110
pokeball,caterpie,0.36189908277310173,110
pokeball,caterpie,0.39052973379103234,110
pokeball,caterpie,0.24361153058675358,110
pokeball,caterpie,0.37796583498931186,110
pokeball,caterpie,0.4422143511856525,110
pokeball,caterpie,0.22498570050700575,110
pokeball,caterpie,0.3036441160341821,110
pokeball,caterpie,0.3376235408576895,110
pokeball,caterpie,0.3103732043924297,110
pokeball,caterpie,0.29193714244508245,110
pokeball,caterpie,0.331397211422493,110
pokeball,caterpie,0.3018489331153914,110
pokeball,caterpie,0.3885229870419318,110
pokeball,caterpie,0.36453317778813216,110
pokeball,caterpie,0.32645978258747194,110
pokeball,caterpie,0.36955659357117815,110
pokeball,caterpie,0.36420732464809263,110
pokeball,caterpie,0.40259055545330785,110
pokeball,caterpie,0.3796675067932658,110
pokeball,caterpie,0.3747352750601086,110
pokeball,caterpie,0.29780711458386777,110
pokeball,caterpie,0.2947244309266011,110
pokeball,caterpie,0.39355206142596283,110
pokeball,caterpie,0.2923544957299441,110
pokeball,caterpie,0.3835068293934327,110
pokeball,caterpie,0.2903219472057855,110
pokeball,caterpie,0.32942704748689416,110
pokeball,caterpie,0.3800751191026013,110
pokeball,caterpie,0.3341074404343863,110
pokeball,caterpie,0.38535271623230943,110
pokeball,caterpie,0.4160174685455698,110
pokeball,caterpie,0.2916015646099978,110
pokeball,caterpie,0.45887459245353207,110
pokeball,caterpie,0.35872022731086867,110
pokeball,caterpie,0.28209525517288503,110
pokeball,caterpie,0.323827534064416,110
pokeball,caterpie,0.28206401497835115,110
pokeball,caterpie,0.25473270085034705,110
pokeball,caterpie,0.34249672494113975,110
pokeball,caterpie,0.32530458588419475,110
pokeball,caterpie,0.341263340544566,110
pokeball,caterpie,0.3909539564363474,110
pokeball,caterpie,0.2880724098771403,110
pokeball,caterpie,0.2982357394954622,110
pokeball,caterpie,0.3460417575423858,110
pokeball,caterpie,0.3260351806985201,110
pokeball,caterpie,0.316172264450422,110
pokeball,caterpie,0.39580172776502937,110
pokeball,caterpie,0.4022710501372214,110
pokeball,caterpie,0.21801830910055225,110
pokeball,caterpie,0.3643260293850009,110
pokeball,caterpie,0.37251343205402077,110
pokeball,caterpie,0.23382915137656451,110
pokeball,caterpie,0.2906846073637493,110
pokeball,caterpie,0.3636253654942416,110
pokeball,caterpie,0.27680835477907756,110
pokeball,caterpie,0.23257295889694476,110
pokeball,caterpie,0.3471769666020119,110
pokeball,caterpie,0.24288741580152673,110
pokeball,caterpie,0.31225578034997575,110
pokeball,caterpie,0.3880310132271249,110
pokeball,caterpie,0.27958847505869944,110
pokeball,caterpie,0.36869326217908216,110
pokeball,caterpie,0.32130602532558944,110
pokeball,caterpie,0.33207684749263405,110
pokeball,caterpie,0.32271516002799255,110
pokeball,caterpie,0.3430602653693468,110
pokeball,caterpie,0.3154657821879014,110
pokeball,caterpie,0.4132212502234727,110
pokeball,caterpie,0.3447460056947934,110
pokeball,caterpie,0.3037745505954493,110
pokeball,caterpie,0.3241441587891644,110
pokeball,caterpie,0.2802598116290121,110
pokeball,caterpie,0.3586414563721335,110
pokeball,caterpie,0.38227057958903626,110
pokeball,caterpie,0.2936431265062633,110
pokeball,caterpie,0.3910771711647121,110
pokeball,caterpie,0.3874001481571922,110
pokeball,caterpie,0.37609139505590905,110
pokeball,caterpie,0.4003294013362349,110
pokeball,caterpie,0.3604779004423781,110
pokeball,caterpie,0.24395901047532997,110
pokeball,caterpie,0.39168605297231956,110
pokeball,caterpie,0.2758985488452126,110
pokeball,caterpie,0.45921929215511087,110
pokeball,caterpie,0.36869477944247486,110
pokeball,caterpie,0.24873754547300625,110
pokeball,caterpie,0.337943746753915,110
pokeball,caterpie,0.39975655427985585,110
pokeball,caterpie,0.2974186593959757,110
pokeball,caterpie,0.34464534319082896,110
pokeball,caterpie,0.27869730113965857,110
pokeball,caterpie,0.33930187954280777,110
pokeball,caterpie,0.34837680817463607,110
pokeball,caterpie,0.33279045226956727,110
pokeball,caterpie,0.3809789473823006,110
pokeball,caterpie,0.34560615562616964,110
pokeball,caterpie,0.27404380500907694,110
pokeball,caterpie,0.27158389754427587,110
pokeball,caterpie,0.2807844771716329,110
pokeball,caterpie,0.31385903320173664,110
pokeball,caterpie,0.24608585722338613,110
pokeball,caterpie,0.36101309083228844,110
pokeball,caterpie,0.33836018489984965,110
pokeball,caterpie,0.17923224931489196,110
pokeball,caterpie,0.2556667922966626,110
pokeball,caterpie,0.2525843973830514,110
pokeball,caterpie,0.31784693998977276,110
pokeball,caterpie,0.3211388754604943,110
pokeball,caterpie,0.31216007956156977,110
pokeball,caterpie,0.3682141077437882,110
pokeball,caterpie,0.24639622401441352,110
pokeball,caterpie,0.34306072581296476,110
pokeball,caterpie,0.4027274259481278,110
pokeball,caterpie,0.3632382911236724,110
pokeball,caterpie,0.3800242614053242,110
pokeball,caterpie,0.3814192117410513,110
pokeball,caterpie,0.3781108730516417,110
pokeball,caterpie,0.23449146347643826,110
pokeball,caterpie,0.41253178180174327,110
pokeball,caterpie,0.2848771453735624,110
pokeball,caterpie,0.36016573930697854,110
pokeball,caterpie,0.3454278863962534,110
pokeball,caterpie,0.2823955025270413,110
pokeball,caterpie,0.3850805496088906,110
pokeball,caterpie,0.3192258509590478,110
pokeball,caterpie,0.19344851720987818,110
pokeball,caterpie,0.37014277097432174,110
pokeball,caterpie,0.32049176527581336,110
pokeball,caterpie,0.3069767250238628,110
pokeball,caterpie,0.2832030589245355,110
pokeball,caterpie,0.32935670566985176,110
pokeball,caterpie,0.29488143578731296,110
pokeball,caterpie,0.2744146460864927,110
pokeball,caterpie,0.3021683166692083,110
pokeball,caterpie,0.33014304747900447,110
pokeball,caterpie,0.2922348549306182,110
pokeball,caterpie,0.30391494975406513,110
pokeball,caterpie,0.4092779062740582,110
pokeball,caterpie,0.3099973345345652,110
pokeball,caterpie,0.30055708079573434,110
pokeball,caterpie,0.386397842304309,110
pokeball,caterpie,0.3468777913632911,110
pokeball,caterpie,0.28280619968900816,110
pokeball,caterpie,0.356606711237265,110
pokeball,caterpie,0.40778786639909026,110
pokeball,caterpie,0.26785291225333013,110
pokeball,caterpie,0.294760386656529,110
pokeball,caterpie,0.37690843087605486,110
pokeball,caterpie,0.3475383375587665,110
pokeball,caterpie,0.3737129551070383,110
pokeball,caterpie,0.3450795970638389,110
pokeball,caterpie,0.35916435943443137,110
pokeball,caterpie,0.2731250313423154,110
pokeball,caterpie,0.29663479224029404,110
pokeball,caterpie,0.32813140953549813,110
pokeball,caterpie,0.37343523517705574,110
pokeball,caterpie,0.2922579047933292,110
pokeball,caterpie,0.4170598894673424,110
pokeball,caterpie,0.34680328617445977,110
pokeball,caterpie,0.26825344133104206,110
pokeball,caterpie,0.33473049723137516,110
pokeball,caterpie,0.24427811868780278,110
pokeball,caterpie,0.292686852909521,110
pokeball,caterpie,0.3310153037677969,110
pokeball,caterpie,0.2846236639055268,110
pokeball,caterpie,0.29423870468953606,110
pokeball,caterpie,0.33731603256457315,110
pokeball,caterpie,0.33999518451317173,110
pokeball,caterpie,0.23263790903896991,110
pokeball,caterpie,0.3944531719895882,110
pokeball,caterpie,0.3744435574458855,110
pokeball,caterpie,0.378212637743095,110
pokeball,caterpie,0.24055683367980443,110
pokeball,caterpie,0.3598191321518019,110
pokeball,caterpie,0.3852536990135269,110
pokeball,caterpie,0.41519081562287513,110
pokeball,caterpie,0.29478395687666625,110
pokeball,caterpie,0.3399219040946359,110
pokeball,caterpie,0.3595198046272241,110
pokeball,caterpie,0.3478824924172993,110
pokeball,caterpie,0.344470486906732,110
pokeball,caterpie,0.3407831840978766,110
pokeball,caterpie,0.34019928279308626,110
pokeball,caterpie,0.4316544516733262,110
pokeball,caterpie,0.32224597406686534,110
pokeball,caterpie,0.3390682122136717,110
pokeball,caterpie,0.3294802170340653,110
pokeball,caterpie,0.28003904734766194,110
pokeball,caterpie,0.3564073150155612,110
pokeball,caterpie,0.3903174665584426,110
pokeball,caterpie,0.2869490658840193,110
pokeball,caterpie,0.3887410011217603,110
pokeball,caterpie,0.2724810578110927,110
pokeball,caterpie,0.4207621009680645,110
pokeball,caterpie,0.31556314785813533,110
pokeball,caterpie,0.3505609178975764,110
pokeball,caterpie,0.2849501633275552,110
pokeball,caterpie,0.2603892495153819,110
pokeball,caterpie,0.43220679375129184,110
pokeball,caterpie,0.33193568847716587,110
pokeball,caterpie,0.24566718691129946,110
pokeball,caterpie,0.33976047378970153,110
pokeball,caterpie,0.22765676717648853,110
pokeball,caterpie,0.3531237195466453,110
pokeball,caterpie,0.25900489880243943,110
pokeball,caterpie,0.23407243991120652,110
pokeball,caterpie,0.3950507989261737,110
pokeball,caterpie,0.400919959992051,110
pokeball,caterpie,0.3820181534850692,110
pokeball,caterpie,0.3307973462859021,110
pokeball,caterpie,0.376961243662016,110
pokeball,caterpie,0.3808251959284986,110
pokeball,caterpie,0.363389640842656,110
pokeball,caterpie,0.32794513483519094,110
pokeball,caterpie,0.4093833840639477,110
pokeball,caterpie,0.33992816829886335,110
pokeball,caterpie,0.36225688497866537,110
pokeball,caterpie,0.39203956832542125,110
pokeball,caterpie,0.2649162770599735,110
pokeball,caterpie,0.30797118769973,110
pokeball,caterpie,0.45195602577324806,110
pokeball,caterpie,0.49889311582548124,110
pokeball,caterpie,0.3079796343856413,110
pokeball,caterpie,0.36287583163401804,110
pokeball,caterpie,0.31564310969358905,110
pokeball,caterpie,0.32812528881834124,110
pokeball,caterpie,0.3402375533041452,110
pokeball,caterpie,0.2804981203725576,110
pokeball,caterpie,0.27520174240104317,110
pokeball,caterpie,0.310046746034287,110
pokeball,caterpie,0.3051432335817686,110
pokeball,caterpie,0.3936193816104161,110
pokeball,caterpie,0.28159078892470335,110
pokeball,caterpie,0.37178330308227586,110
pokeball,caterpie,0.3460450167017184,110
pokeball,caterpie,0.25873135098595323,110
pokeball,caterpie,0.37300442663847383,110
pokeball,caterpie,0.4355528668106012,110
pokeball,caterpie,0.4410304560316738,110
pokeball,caterpie,0.3915680712415047,110
pokeball,caterpie,0.39260050331016505,110
pokeball,caterpie,0.26816828566894757,110
pokeball,caterpie,0.32602310464599893,110
pokeball,caterpie,0.4401172230015985,110
pokeball,caterpie,0.3050508167911114,110
pokeball,caterpie,0.38871074841721354,110
pokeball,caterpie,0.28598010489922465,110
pokeball,caterpie,0.33947801902982605,110
pokeball,caterpie,0.3133246984002311,110
pokeball,caterpie,0.3415710606160687,110
pokeball,caterpie,0.3725435307725565,110
pokeball,caterpie,0.39410644695416347,110
pokeball,caterpie,0.29848531635838726,110
pokeball,caterpie,0.24044137558647116,110
pokeball,caterpie,0.32336795068006,110
pokeball,caterpie,0.3022330295974054,110
pokeball,caterpie,0.2931210917224256,110
pokeball,caterpie,0.3349693596782672,110
pokeball,caterpie,0.30694026502203786,110
pokeball,caterpie,0.3681767537584678,110
pokeball,caterpie,0.32896938018455457,110
pokeball,caterpie,0.3005836930455063,110
pokeball,caterpie,0.23888524782537146,110
pokeball,caterpie,0.2853458728352267,110
pokeball,caterpie,0.32654497278795463,110
pokeball,caterpie,0.3076033674440462,110
pokeball,caterpie,0.3463162922885355,110
pokeball,caterpie,0.34848435669984923,110
pokeball,caterpie,0.2923717792772918,110
pokeball,caterpie,0.3671841197842009,110
pokeball,caterpie,0.282454380136381,110
pokeball,caterpie,0.2778228236523913,110
pokeball,caterpie,0.4221347507503433,110
pokeball,caterpie,0.3296417302680686,110
pokeball,caterpie,0.2973828583546553,110
pokeball,caterpie,0.3711643971179153,110
pokeball,caterpie,0.3788314721952815,110
pokeball,caterpie,0.3819822442709402,110
pokeball,caterpie,0.34817857633789034,110
pokeball,caterpie,0.27011382722898936,110
pokeball,caterpie,0.3731449689535645,110
pokeball,caterpie,0.304539473162148,110
pokeball,caterpie,0.24972696976917327,110
pokeball,caterpie,0.3723542131613315,110
pokeball,caterpie,0.3585165797756422,110
pokeball,caterpie,0.38224106142987985,110
pokeball,caterpie,0.3973723943669679,110
pokeball,caterpie,0.33700827738436384,110
pokeball,caterpie,0.2579430171675489,110
pokeball,caterpie,0.30692918941505654,110
pokeball,caterpie,0.3389803821033318,110
pokeball,caterpie,0.32958899539210684,110
pokeball,caterpie,0.3536005070841482,110
pokeball,caterpie,0.32446558332292447,110
pokeball,caterpie,0.20248931438762496,110
pokeball,caterpie,0.3224740300279076,110
pokeball,caterpie,0.35985757851189054,110
pokeball,caterpie,0.34809305511572475,110
pokeball,caterpie,0.32094175274516884,110
pokeball,caterpie,0.3173768031939662,110
pokeball,caterpie,0.30708049059808473,110
pokeball,caterpie,0.3986648782470889,110
pokeball,caterpie,0.2864783019443204,110
pokeball,caterpie,0.26741772980252443,110
pokeball,caterpie,0.281998723748997,110
pokeball,caterpie,0.23519587757349744,110
pokeball,caterpie,0.3661780283650792,110
pokeball,caterpie,0.32502984705449134,110
pokeball,caterpie,0.35722388020315654,110
pokeball,caterpie,0.37523049692025157,110
pokeball,caterpie,0.39440392635649657,110
pokeball,caterpie,0.2190714143361682,110
pokeball,caterpie,0.288370714790872,110
pokeball,caterpie,0.3411180149742285,110
pokeball,caterpie,0.36633242195941973,110
pokeball,caterpie,0.266037351884167,110
pokeball,caterpie,0.2696985995949944,110
pokeball,caterpie,0.33351216670087236,110
pokeball,caterpie,0.3163087898152465,110
pokeball,caterpie,0.3266432283578234,110
ultraball,caterpie,0.5485880011442786,110
ultraball,caterpie,0.642470484886228,110
ultraball,caterpie,0.5467958843002508,110
ultraball,caterpie,0.7408745317823808,110
ultraball,caterpie,0.6471387773362246,110
ultraball,caterpie,0.6777888946446667,110
ultraball,caterpie,0.7496877042766912,110
ultraball,caterpie,0.4909424377812839,110
ultraball,caterpie,0.7718602133539888,110
ultraball,caterpie,0.6911166834292415,110
ultraball,caterpie,0.675917683582572,110
ultraball,caterpie,0.577565869542013,110
ultraball,caterpie,0.6763361057755657,110
ultraball,caterpie,0.7569890354382044,110
ultraball,caterpie,0.8111603758243688,110
ultraball,caterpie,0.3623756464730115,110
ultraball,caterpie,0.8180161923187134,110
ultraball,caterpie,0.5998558151222483,110
ultraball,caterpie,0.7380973405078827,110
ultraball,caterpie,0.6061950255407813,110
ultraball,caterpie,0.8077047636098607,110
ultraball,caterpie,0.5663346826093756,110
ultraball,caterpie,0.6263199174973852,110
ultraball,caterpie,0.6653926659367708,110
ultraball,caterpie,0.7450827206371756,110
ultraball,caterpie,0.6754750440618079,110
ultraball,caterpie,0.6983643375566639,110
ultraball,caterpie,0.43778235133167515,110
ultraball,caterpie,0.7470813071028802,110
ultraball,caterpie,0.8199997617580125,110
ultraball,caterpie,0.5745293051088092,110
ultraball,caterpie,0.8139129888294583,110
ultraball,caterpie,0.6070718291583462,110
ultraball,caterpie,0.6362001472676354,110
ultraball,caterpie,0.8963440321547731,110
ultraball,caterpie,0.5820812889360452,110
ultraball,caterpie,0.7164003334642999,110
ultraball,caterpie,0.492760698059813,110
ultraball,caterpie,0.60458739574893,110
ultraball,caterpie,0.53934864405014,110
ultraball,caterpie,0.7625715021200971,110
ultraball,caterpie,0.7736799546961651,110
ultraball,caterpie,0.8305397996680717,110
ultraball,caterpie,0.8175284593928295,110
ultraball,caterpie,0.6513675453040093,110
ultraball,caterpie,0.708517328839951,110
ultraball,caterpie,0.5080737863398334,110
ultraball,caterpie,0.6701650348448547,110
ultraball,caterpie,0.633373711121644,110
ultraball,caterpie,0.7205099964558745,110
ultraball,caterpie,0.7332834170949319,110
ultraball,caterpie,0.7227869410662587,110
ultraball,caterpie,0.6945077202146881,110
ultraball,caterpie,0.8162285181708405,110
ultraball,caterpie,0.7717335899806952,110
ultraball,caterpie,0.7401940281928807,110
ultraball,caterpie,0.6110607895800483,110
ultraball,caterpie,0.7093165466883753,110
ultraball,caterpie,0.700828516500385,110
ultraball,caterpie,0.5490961227959283,110
ultraball,caterpie,0.5642829192331079,110
ultraball,caterpie,0.4613224178880387,110
ultraball,caterpie,0.6146616220106271,110
ultraball,caterpie,0.6516257929049671,110
ultraball,caterpie,0.4753922091179878,110
ultraball,caterpie,0.7793597732460034,110
ultraball,caterpie,0.5529024770870298,110
ultraball,caterpie,0.6014069305927124,110
ultraball,caterpie,0.6430265970720808,110
ultraball,caterpie,0.6950889573575888,110
ultraball,caterpie,0.5359651215388135,110
ultraball,caterpie,0.6972775947531163,110
ultraball,caterpie,0.5598584482968638,110
ultraball,caterpie,0.5594850195065039,110
ultraball,caterpie,0.652652882100142,110
ultraball,caterpie,0.6324300749186265,110
ultraball,caterpie,0.7033597969729509,110
ultraball,caterpie,0.49532410199544286,110
ultraball,caterpie,0.9523543374022627,110
ultraball,caterpie,0.7621897075979795,110
ultraball,caterpie,0.7247200014179087,110
ultraball,caterpie,0.7167847813948444,110
ultraball,caterpie,0.7302968939245199,110
ultraball,caterpie,0.5381019165164779,110
ultraball,caterpie,0.7697364936969437,110
ultraball,caterpie,0.753795813400274,110
ultraball,caterpie,0.70517315115736,110
ultraball,caterpie,0.6118144951644611,110
ultraball,caterpie,0.6049149236876944,110
ultraball,caterpie,0.7567904349657243,110
ultraball,caterpie,0.5589852457490126,110
ultraball,caterpie,0.685245054093948,110
ultraball,caterpie,0.6689993232968426,110
ultraball,caterpie,0.7340275743399345,110
ultraball,caterpie,0.7082296853891912,110
ultraball,caterpie,0.6888878380170353,110
ultraball,caterpie,0.6697230251395557,110
ultraball,caterpie,0.7032831941114419,110
ultraball,caterpie,0.6473584594607141,110
ultraball,caterpie,0.6763186837836315,110
ultraball,caterpie,0.6532730133618272,110
ultraball,caterpie,0.5022040597332134,110
ultraball,caterpie,0.743225908032137,110
ultraball,caterpie,0.554928877151707,110
ultraball,caterpie,0.6131862803203898,110
ultraball,caterpie,0.5905360618572364,110
ultraball,caterpie,0.7779281505465757,110
ultraball,caterpie,0.8909014450156597,110
ultraball,caterpie,0.6534274543283134,110
ultraball,caterpie,0.6554033369521645,110
ultraball,caterpie,0.5791671169632968,110
ultraball,caterpie,0.5672436055935669,110
ultraball,caterpie,0.7831311306664167,110
ultraball,caterpie,0.7109552165468173,110
ultraball,caterpie,0.7404315000908368,110
ultraball,caterpie,0.639563890483537,110
ultraball,caterpie,0.6430152708548513,110
ultraball,caterpie,0.8234432479994614,110
ultraball,caterpie,0.4717494729248412,110
ultraball,caterpie,0.8210886599886742,110
ultraball,caterpie,0.7738756930627625,110
ultraball,caterpie,0.7366696743467237,110
ultraball,caterpie,0.8075565058392401,110
ultraball,caterpie,0.840902605726602,110
ultraball,caterpie,0.6148372950735336,110
ultraball,caterpie,0.7622205800164059,110
ultraball,caterpie,0.8399737967422642,110
ultraball,caterpie,0.6833791353090899,110
ultraball,caterpie,0.6511609814594657,110
ultraball,caterpie,0.6418296364317788,110
ultraball,caterpie,0.6410470659757839,110
ultraball,caterpie,0.6244312780422091,110
ultraball,caterpie,0.6627274926208518,110
ultraball,caterpie,0.7898961029370009,110
ultraball,caterpie,0.8029631051574374,110
ultraball,caterpie,0.8005885246508813,110
ultraball,caterpie,0.5190807394642883,110
ultraball,caterpie,0.5716660235260056,110
ultraball,caterpie,0.4245480534529264,110
ultraball,caterpie,0.7114306758778055,110
ultraball,caterpie,0.66719855915902,110
ultraball,caterpie,0.7609730417467071,110
ultraball,caterpie,0.6568632784858038,110
ultraball,caterpie,0.622747143581239,110
ultraball,caterpie,0.7050332493518543,110
ultraball,caterpie,0.7016417894524913,110
ultraball,caterpie,0.7495175010437894,110
ultraball,caterpie,0.8402294211696586,110
ultraball,caterpie,0.6952812880677826,110
ultraball,caterpie,0.5491917367739946,110
ultraball,caterpie,0.6360715173597111,110
ultraball,caterpie,0.6982772042502233,110
ultraball,caterpie,0.5382430829968278,110
ultraball,caterpie,0.5714178513485138,110
ultraball,caterpie,0.7011267328762094,110
ultraball,caterpie,0.6867083033379511,110
ultraball,caterpie,0.7180047036754431,110
ultraball,caterpie,0.5364395012486384,110
ultraball,caterpie,0.5636939600506372,110
ultraball,caterpie,0.5869838764582435,110
ultraball,caterpie,0.6564001123510699,110
ultraball,caterpie,0.7292919142186203,110
ultraball,caterpie,0.5918471536282043,110
ultraball,caterpie,0.4005967112078824,110
ultraball,caterpie,0.616867837972012,110
ultraball,caterpie,0.7310584716605822,110
ultraball,caterpie,0.6576011498129906,110
ultraball,caterpie,0.6341429472238213,110
ultraball,caterpie,0.47750209023848017,110
ultraball,caterpie,0.7302319773302581,110
ultraball,caterpie,0.6828308937322886,110
ultraball,caterpie,0.5268245519637276,110
ultraball,caterpie,0.7581938827572603,110
ultraball,caterpie,0.6696536324279676,110
ultraball,caterpie,0.6043768353297858,110
ultraball,caterpie,0.6847308932263806,110
ultraball,caterpie,0.6044709724214644,110
ultraball,caterpie,0.7811719085074879,110
ultraball,caterpie,0.6358605609506565,110
ultraball,caterpie,0.7264344327170906,110
ultraball,caterpie,0.6735889053656728,110
ultraball,caterpie,0.6665649117271387,110
ultraball,caterpie,0.6368094917227355,110
ultraball,caterpie,0.6700942532254441,110
ultraball,caterpie,0.4710349432807348,110
ultraball,caterpie,0.7064330810439919,110
ultraball,caterpie,0.6045897560597071,110
ultraball,caterpie,0.5288061214964259,110
ultraball,caterpie,0.607393391573672,110
ultraball,caterpie,0.5894052338081107,110
ultraball,caterpie,0.6605427057604936,110
ultraball,caterpie,0.5995623796594521,110
ultraball,caterpie,0.7056917286763101,110
ultraball,caterpie,0.6340899148835173,110
ultraball,caterpie,0.7838181905929836,110
ultraball,caterpie,0.7621291644603125,110
ultraball,caterpie,0.618912660598607,110
ultraball,caterpie,0.6468915935788883,110
ultraball,caterpie,0.5890017849835928,110
ultraball,caterpie,0.6982838392802382,110
ultraball,caterpie,0.6350005892712538,110
ultraball,caterpie,0.8547098675077612,110
ultraball,caterpie,0.6707205211031874,110
ultraball,caterpie,0.5587701417639005,110
ultraball,caterpie,0.726501045625213,110
ultraball,caterpie,0.7363068064556068,110
ultraball,caterpie,0.8427351310597749,110
ultraball,caterpie,0.790778977337975,110
ultraball,caterpie,0.7566627727097643,110
ultraball,caterpie,0.4955621441610097,110
ultraball,caterpie,0.4821841305207154,110
ultraball,caterpie,0.7816623436380837,110
ultraball,caterpie,0.5367546146037263,110
ultraball,caterpie,0.7938319907484015,110
ultraball,caterpie,0.7840017618079694,110
ultraball,caterpie,0.6498844779652941,110
ultraball,caterpie,0.7467521591521137,110
ultraball,caterpie,0.6986040500856642,110
ultraball,caterpie,0.4630898758458374,110
ultraball,caterpie,0.6624745332097347,110
ultraball,caterpie,0.6165550579727521,110
ultraball,caterpie,0.7644654381353185,110
ultraball,caterpie,0.6456035476920862,110
ultraball,caterpie,0.6199557089328349,110
ultraball,caterpie,0.9739664235358388,110
ultraball,caterpie,0.4584880044037415,110
ultraball,caterpie,0.9226218821905998,110
ultraball,caterpie,0.5315844887589926,110
ultraball,caterpie,0.7605884598257855,110
ultraball,caterpie,0.6866720032634683,110
ultraball,caterpie,0.6908228991493136,110
ultraball,caterpie,0.6890437854550907,110
ultraball,caterpie,0.5839098836886434,110
ultraball,caterpie,0.5670321414484085,110
ultraball,caterpie,0.6962167623942312,110
ultraball,caterpie,0.76068675907581,110
ultraball,caterpie,0.8087305891883251,110
ultraball,caterpie,0.7872166657639268,110
ultraball,caterpie,0.7530246227087357,110
ultraball,caterpie,0.645824954634839,110
ultraball,caterpie,0.585033855674126,110
ultraball,caterpie,0.6091710778864207,110
ultraball,caterpie,0.5661504799081507,110
ultraball,caterpie,0.6582724158847149,110
ultraball,caterpie,0.7131609999703173,110
ultraball,caterpie,0.8408607542556623,110
ultraball,caterpie,0.6412289613784116,110
ultraball,caterpie,0.7335523658756028,110
ultraball,caterpie,0.7036161452861384,110
ultraball,caterpie,0.5820290411892936,110
ultraball,caterpie,0.7511397976733097,110
ultraball,caterpie,0.5947263185744429,110
ultraball,caterpie,0.7140542325083042,110
ultraball,caterpie,0.7162941273472276,110
ultraball,caterpie,0.5711052024647189,110
ultraball,caterpie,0.7818021155136291,110
ultraball,caterpie,0.6317926578345426,110
ultraball,caterpie,0.6018874157310523,110
ultraball,caterpie,0.6111360106769852,110
ultraball,caterpie,0.5928325023066157,110
ultraball,caterpie,0.5865653314408424,110
ultraball,caterpie,0.6677494011216841,110
ultraball,caterpie,0.7156008495508188,110
ultraball,caterpie,0.5995103860015234,110
ultraball,caterpie,0.6296627775299691,110
ultraball,caterpie,0.5518775321950552,110
ultraball,caterpie,0.6115784863660108,110
ultraball,caterpie,0.5952040844261179,110
ultraball,caterpie,0.6069952513450071,110
ultraball,caterpie,0.5359244571493241,110
ultraball,caterpie,0.5040142981013657,110
ultraball,caterpie,0.7829965678827148,110
ultraball,caterpie,0.6006610581652584,110
ultraball,caterpie,0.61660383540712,110
ultraball,caterpie,0.8597515898892989,110
ultraball,caterpie,0.4126949853895941,110
ultraball,caterpie,0.5961104559356076,110
ultraball,caterpie,0.5205715196671011,110
ultraball,caterpie,0.7635527580110743,110
ultraball,caterpie,0.8280740984330925,110
ultraball,caterpie,0.6565487474944184,110
ultraball,caterpie,0.6365826387527653,110
ultraball,caterpie,0.5048090195688898,110
ultraball,caterpie,0.44975448398144696,110
ultraball,caterpie,0.6018571620739974,110
ultraball,caterpie,0.5843442841119368,110
ultraball,caterpie,0.5344294761150573,110
ultraball,caterpie,0.6611470869500827,110
ultraball,caterpie,0.5471010271551265,110
ultraball,caterpie,0.7415327858312336,110
ultraball,caterpie,0.7210164647805174,110
ultraball,caterpie,0.5744079498894806,110
ultraball,caterpie,0.7001132194560988,110
ultraball,caterpie,0.6539392909053571,110
ultraball,caterpie,0.587096885316646,110
ultraball,caterpie,0.7518067388752085,110
ultraball,caterpie,0.4391869685622275,110
ultraball,caterpie,0.660187027915751,110
ultraball,caterpie,0.8718877513098833,110
ultraball,caterpie,0.7092427314112186,110
ultraball,caterpie,0.6711939315514718,110
ultraball,caterpie,0.6395926263147129,110
ultraball,caterpie,0.7718924657768685,110
ultraball,caterpie,0.5986632254299388,110
ultraball,caterpie,0.5963075936764244,110
ultraball,caterpie,0.8201562708535114,110
ultraball,caterpie,0.6102184085985503,110
ultraball,caterpie,0.8207483044073997,110
ultraball,caterpie,0.5960704368331914,110
ultraball,caterpie,0.7102129837867914,110
ultraball,caterpie,0.5490956081588033,110
ultraball,caterpie,0.5653415801360652,110
ultraball,caterpie,0.7602838941210663,110
ultraball,caterpie,0.7124203302362041,110
ultraball,caterpie,0.7723351797140721,110
ultraball,caterpie,0.6733836182873312,110
ultraball,caterpie,0.6870779794432877,110
ultraball,caterpie,0.618150354264728,110
ultraball,caterpie,0.6515537251661372,110
ultraball,caterpie,0.6232785606116726,110
ultraball,caterpie,0.667036926500819,110
ultraball,caterpie,0.5967146052936093,110
ultraball,caterpie,0.623753296481172,110
ultraball,caterpie,0.7453665081870404,110
ultraball,caterpie,0.9336013659140987,110
ultraball,caterpie,0.6928952965139027,110
ultraball,caterpie,0.6879118430187473,110
ultraball,caterpie,0.7110122943319591,110
ultraball,caterpie,0.7640375576013952,110
ultraball,caterpie,0.7239964947788707,110
ultraball,caterpie,0.7175951709663152,110
ultraball,caterpie,0.7139181793745772,110
ultraball,caterpie,0.6077377692269375,110
